parent_asin,title,rating_number,average_rating,main_category,store,price,main_image_url,image_valid,image_note,description_preview
B071RBLY8S,"JVC Wireless Noise Canceling Over Ear Headphones, Bluetooth, Instant paring with NFC Technology - HAS90BNB, Black, One Size",35,3.5,All Electronics,JVC,148.5,https://m.media-amazon.com/images/I/61+1cSg2hYL._AC_SL1500_.jpg,,not checked,"Over the Ear, Full size Wireless Noise Canceling Headband Headphones, 24 hours of play time, NFC pairing, Flat and Foldable with carry case. Preset EQ for deep bass and high-clarity Mid & High frequen..."
B07PCMZVTF,1 Pair of Round Protein Leather Ear Pads Cushion Cover Earpads Compatible with SMS Audio Street by 50 Over-Ear Wired Headphones (White),30,4.4,All Electronics,YDYBZB,6.99,https://m.media-amazon.com/images/I/71lYrSFebCL._AC_SL1500_.jpg,,not checked,
B01A6KB8W2,"EarBombz H-Bombz High Definition Studio Quality In-Ear Headphones with Multifunction Microphone, Blue",30,3.2,Musical Instruments,EarBombz,,https://m.media-amazon.com/images/I/619EQlW9AHL._AC_SL1500_.jpg,,not checked,"Mind-bending, Studio-quality, In-ear monitors: With highly responsive, 10-millimeter transducers, H-Bombz deliver explosive highs, accurate mid-range, and earth-rumbling lows achieving a perfect blend..."
B09GRW9KJW,"Konnek Stein Wireless Earbuds, Bluetooth Ear Buds in-Ear Headband Headphones, 6 Hrs Playtime V5.0 Wireless Headset Sport Earbuds w/Mic for Gym Running Compatible with iPhone Samsung Android, Black",29,4.2,All Electronics,Konnek Stein,10.5,https://m.media-amazon.com/images/I/51eo3ghMpwL._AC_SL1500_.jpg,,not checked,Bluetooth Version 5.0 Wireless Range 8m Battery Type 110mAh with protect circuit Charge Voltage 5V DC microUSB Music Play Time Up to 6 hours Charging Time 2-3 hours speaker Φ13，32Ω，3mW SPL 103±3dB 0.1...
B0BKSML7WW,"ASIILOVI Headband Headphones Sleep Headphones, Bluetooth Headband with One Key Operation HD Speakers and Mic Perfect for Sleep Jogging Yoga Calling Daily Wear, Gift Ideas-Unisex",28,3.8,All Beauty,ASIILOVI,21.99,https://m.media-amazon.com/images/I/81jAWGnFbHL._SL1500_.jpg,,not checked,
B01FBRZK9M,"Extra Large Headphone Case by dBs. Protective Hard Carry case for Travelling. Universal Headset case, Water Resistant and Suitable for Most Headphones and headsets (Black)",27,3.6,Home Audio & Theater,Bds,,https://m.media-amazon.com/images/I/51UNzpC4tFL._AC_SL1000_.jpg,,not checked,The dBs Headphone case XL is the perfect carrying case for headphones. It provides complete protection for your headset and accessories such as 3.5mm jack and charging cable. This headphone case is ma...
B01M2YW7UC,Edifier H297 Around-The-Ear Hi-Fi Headphones - Micro Tuned in-Ear Monitor Earphones,25,3.9,All Electronics,Edifier,,https://m.media-amazon.com/images/I/71ek6F9-TjL._AC_SL1500_.jpg,,not checked,
B08DKG3P4R,"JVC Gumy Earbuds - in Ear Headphones (HA-FX7MVN), Powerful Sound, Comfortable and Secure Fit, Comes with S/M/L Silicone Ear Pieces, 3.3 ft Cord (Violet)",24,4.6,All Electronics,JVC,,https://m.media-amazon.com/images/I/61ArmG67xbL._AC_SL1200_.jpg,,not checked,"Block out background noise and listen to your music with these JVC Gumy Plus headphones with microphone. Equipped with neodymium driver units, these headphones produce plenty of powerful sounds. The b..."
B0C48TKVX7,ACAGET USB Type C Headphones for Samsung Galaxy S23 S22 Ultra S21 Plus S20 FE A53 Setero Android Earphones Headset with Microphone Wired USB C Earbuds for iPad Pro Air Pixel 7 6 Oneplus 11 10T 9 Black,20,4.0,All Electronics,ACAGET,14.99,https://m.media-amazon.com/images/I/61fYCcfaonL._AC_SL1500_.jpg,,not checked,
B07FRJHCTQ,"Soutege V9 in-Ear Wired Gaming Headphones with Detachable Mic Compatible with PS4,PSP, Xbox 360, Xbox One,Computers and cellphones. - Gradual Purple",20,3.5,All Electronics,Soutege,,https://m.media-amazon.com/images/I/51aFTpEqXNL._AC_.jpg,,not checked,"Why do you choose our ? 1. Clear stereo sound with powerful rich bass, our in ear gaming headset is the best acoustic equipment for you to enjoy the exciting virtual gaming world. 2. Light weight and ..."
