parent_asin,title,rating_number,average_rating,main_category,store,price,main_image_url,image_valid,image_note,description_preview
B0B8HX4P7W,Qazel Vorrlon Women's Fleece Lined Jeans for Women Winter Warm Flannel Lined Jeans Womens High Waisted Skinny Stretch Pants,80,4.6,AMAZON FASHION,Qazel Vorrlon,32.99,https://m.media-amazon.com/images/I/91nZPd-QfjL._AC_UL1500_.jpg,,not checked,
B01J9S379Y,Buffalo David Bitton Men's Straight Six Jeans,75,4.2,AMAZON FASHION,Buffalo David Bitton,,https://m.media-amazon.com/images/I/81OyteyUbRL._AC_UL1500_.jpg,,not checked,"Buffalo straight fit jean in dark indigo with fashion label on coin pocket, light hand sanding on front leg"
B07RNVTG41,Tan Leather Belt for Men Jeans Belt Vintage Distressed Style with Brass Bronze Single Prong Roller Buckle 34-50 Inch,69,4.5,AMAZON FASHION,DJCAIZYY,,https://m.media-amazon.com/images/I/71RM+bV924L._AC_UL1400_.jpg,,not checked,"CASUAL LEATHER BELT CUT-TO-FIT ITALIAN COW LEATHER JEANS BELT It is made from 100% Full grain italian cowhide leather, 1 piece Cowhide crafted. Hand made, no-painted edges, durable metal buckle with a..."
B01BNU9X0S,IZOD Men's Comfort Stretch Denim Jeans (Relaxed Fit),65,4.6,AMAZON FASHION,IZOD,,https://m.media-amazon.com/images/I/81bcMq2XDhL._AC_UL1500_.jpg,,not checked,Wear the Brand that Lasts. IZOD is the brand of choice for those who demand the pinnacle of style in their everyday wear. IZOD jeans feature the classic five-pocket design that has been the standard f...
B09YHCWM8M,Toddler Baby Girl Fashion Clothes Off Shoulder Ruffle Sleeve T-Shirt Tops+Ripped Denim Pants Jeans 2Pcs Outfits,59,3.8,AMAZON FASHION,No non-never,10.88,https://m.media-amazon.com/images/I/61bevIxDPrL._AC_UL1200_.jpg,,not checked,Toddler Baby Girl Fashion Clothes Off Shoulder Ruffle Sleeve T-Shirt Tops+Ripped Denim Pants Jeans 2Pcs Outfits
B003BECZQO,Joe's Jeans Women's Provocateur Bootcut Jean,58,3.7,AMAZON FASHION,Joe's Jeans,119.6,https://m.media-amazon.com/images/I/61YG3N9N30L._AC_UL1200_.jpg,,not checked,Full length petite bootcut jean. Expertly tailored to flatter and elongate a petite frame.
B007L1PATW,Mens Stonewash Blue Denim Bell Bottom Mod Retro Flares Jeans,56,4.2,AMAZON FASHION,Fuzzdandy,,https://m.media-amazon.com/images/I/61WFXuna0jL._AC_UL1023_.jpg,,not checked,"These beauties have been specifically designed for flare wearers by flare wearers and we think we got it just about spot on. We designed them to fit slim on the thighs and kick out from the knee, bell..."
B0BYNNHJG1,luvamia Wide Leg Jeans for Women High Waisted Baggy 90S Jeans Distressed Stretchy Denim Pants Trendy,53,4.0,AMAZON FASHION,luvamia,41.99,https://m.media-amazon.com/images/I/81MvhsSXvvL._AC_UL1500_.jpg,,not checked,
B09KC149YB,Astylish Women Button Fly High Rise Comfort Curvy Slim Straight Skinny Denim Jeans Black Small,48,3.9,AMAZON FASHION,Astylish,35.99,https://m.media-amazon.com/images/I/61lmNRQlNvL._AC_UL1500_.jpg,,not checked,"Any question, contact with us at any time,we will give you an answer within 24 hours,it's our biggest pleasure to serve you."
B075P2R78T,Qazel Vorrlon Men's Skinny Slim Fit Ripped Stretch Fashion Denim Jeans,42,3.6,AMAZON FASHION,Qazel Vorrlon,,https://m.media-amazon.com/images/I/71lqSQO9CXL._AC_UL1500_.jpg,,not checked,"Jeans never die can be called a star throughout the year,as a very special kind of clothing, its main feature is a very long life, and the value of products with increasing life expectancy is constant..."
B00MIG1R3S,CK Jeans Women's Bisma Over-the-Knee Boot,41,3.4,AMAZON FASHION,Calvin Klein,,https://m.media-amazon.com/images/I/71WCXja1uvL._AC_UL1500_.jpg,,not checked,Leather boot
B097SFTK1J,Levi's Men's Stay Loose Boxer Taper Jeans,39,3.9,AMAZON FASHION,Levi's,,https://m.media-amazon.com/images/I/51XjGr1QOtL._AC_UL1000_.jpg,,not checked,"Think of our Stay Loose Boxer Taper as your ""transition jeans"" and reach for them when you want to feel like you're wearing real pants, but also want a fully elasticated waistband. This ultra-comforta..."
B00DYW8A2G,Cinch Men's Jeans Carter Relaxed Fit - Mb96134001,32,4.2,AMAZON FASHION,Cinch,74.01,https://m.media-amazon.com/images/I/61eXX3-OHLL._AC_UL1024_.jpg,,not checked,"Cinch Jeans are perfect for the rodeo cowboy or the fashionable country guy Cinch jeans are continually updating styles and washes, along with ensuring great fits, finishes, quality denim, and an extr..."
B099DDTS44,"Women's Flare Jeans, High Waist Bell Bottom Denim Pants Classic Wide Leg Jeans",30,3.6,AMAZON FASHION,Viatabuna,33.99,https://m.media-amazon.com/images/I/61w44ePwklS._AC_UL1500_.jpg,,not checked,
B0BYDDKXPC,Earnda 2 Pack Women Belts for Jeans Dresses Fashion Gold Buckle Ladies Waist Belt Faux Leather Size up to 41 inch,29,4.8,AMAZON FASHION,Earnda,19.99,https://m.media-amazon.com/images/I/61kTt0qFg1L._AC_UL1500_.jpg,,not checked,"Product Features Get ready to buckle up with our stylish collection of belts for women. From classic skinny belts to wide waist-cinchers, redesign your silhouette or let it hang on the hip. Browse all..."
B09VFKT4FZ,Cello Jeans Women's Juniors Mid Rise Pull On Slim Fit Bootcut Jeggings,28,4.2,AMAZON FASHION,Cello Clothing,42.99,https://m.media-amazon.com/images/I/51tWRZK8SxL._AC_UL1500_.jpg,,not checked,Mid rise pull-on jeggings with a bootcut. Faux stitched pockets on the front and pockets on the back. Flat elastic waistband for a comfortable fit.
B08MTSDZ9Y,Free People Layla Women's Dark Wash High Waist Wide Leg Flare Jeans,25,4.6,AMAZON FASHION,Free People,57.6,https://m.media-amazon.com/images/I/616LcqGSgtL._AC_UL1500_.jpg,,not checked,
B07JHND7VX,Jag Jeans Women's Lewis Straight Cuffed Pull on Crop with Embroidery,22,4.8,AMAZON FASHION,Jag Jeans,59.77,https://m.media-amazon.com/images/I/61rhlRfVEFL._AC_UL1200_.jpg,,not checked,"A fun addition to your warm-weather wardrobe, The Lewis straight crop boasts our improved signature pull-on waistband, designed to slim, shape, and flatter. Made in our butter soft denim with an eyele..."
B09CLQ6RFZ,Flying Monkey Mid-Rise Skinny Jeans Distressed Blue,21,4.7,AMAZON FASHION,FLYING MONKEY,,https://m.media-amazon.com/images/I/51y1UXT1IUL._AC_UL1024_.jpg,,not checked,Distressed mid-rise skinny jeans | Mid-weight stretch denim | Five pocket style | Fading and whiskering wash | Shredded holes at the knees and frayed hems | Ankle to regular length | Button and concea...
B096ZYKCW5,Baggy Jeans for Women Y2K Vintage Distressed Wash Bell Bottom Grunge Pants Hip Hop Streetwear Grey,20,2.6,AMAZON FASHION,Alapwu,,https://m.media-amazon.com/images/I/51RZS8zM4wL._AC_UL1500_.jpg,,not checked,
