parent_asin,title,rating_number,average_rating,main_category,store,price,main_image_url,image_valid,image_note,description_preview
B09ZYPBB2D,"Flying Buffalo Game Piece Counter Trays (5-Pack); War Game and Board Game Storage Sorting Organizers, Aegis Collection",53,4.7,Toys & Games,Flying Buffalo,24.99,https://m.media-amazon.com/images/I/81MgbAp+LFL._AC_SL1500_.jpg,,not checked,"Flying Buffalo Aegis Game Piece Sorting Trays; Organization & Storage This set of 5 black plastic trays have 20 compartments per tray, totalling 100 compartments with each purchase. Each tray is sturd..."
B08XQW2YPD,"Santorini New York, Strategy Board Game, for Adults and Kids Ages 8 and up",52,4.5,Toys & Games,Spin Master Games,28.99,https://m.media-amazon.com/images/I/91v1JKasK9L._AC_SL1500_.jpg,,not checked,"In Santorini: New York, players step back in time and into the work boots of builders constructing a metropolis at the start of the 1900s. During the game, you’ll move your workers around Manhattan, r..."
B09ZYHQ7L3,"Skillmatics Board Game - Sinking Stones, Fun Strategy Game, Gifts & Family Friendly Games for Ages 6 and Up",52,4.4,Toys & Games,Skillmatics,,https://m.media-amazon.com/images/I/813LSTGnANL._AC_SL1500_.jpg,,not checked,
B0BL45XW1R,"LUOBAO Poker Chips for Card Board Game - 4 Colors,11.5 Gram",50,4.6,Sports & Outdoors,LUOBAO,15.99,https://m.media-amazon.com/images/I/71Apjcp3DqL._AC_SL1500_.jpg,,not checked,"Do you want to have an inexpensive, high quality poker chip? LUOBAO Poker Chips would be definitely your choice!"
B004N9CXMC,Toy Vault Godzilla Kaiju Wars Board Game,49,4.3,Toys & Games,Toy Vault,,https://m.media-amazon.com/images/I/813gSwhupsL._AC_SL1201_.jpg,,not checked,"Product Description Toy Vault, is thrilled and excited to announce Godzilla: Kaiju World Wars; an officially licensed multi-player board game featuring the King of the Monsters – Godzilla! It’s an all..."
B09WJB2C7M,"Pirate Coins - 36 Bronze, Silver, Gold & Rose Gold Treasure Coin Set, Metal Replica Spanish Doubloons for Board Games, Tokens, Cosplay - Treasure Chest - M, L, XL, XXL Sizes Mix",45,4.6,AMAZON FASHION,Leib Games,17.95,https://m.media-amazon.com/images/I/91aH6T8643L._AC_UL1500_.jpg,,not checked,"Leib Games is Proud to Present Our Highly Realistic Spanish Doubloon Replicas Take your costume, board game, or treasure hunt to the next level with these realistic and high-quality golden coins! Grea..."
B09X1WDD4M,AHDKEJG Metal DND Dice Set Dungeons and Dragons D&D MTG TRPG Polyhedral Dice Set of 7 Cubes Roleplaying Digital Teaching D20 D6 Board Game Accessories -Red Copper Sapphire Blue,42,4.6,Toys & Games,AHDKEJG,26.99,https://m.media-amazon.com/images/I/81AuEGdZiCL._AC_SL1500_.jpg,,not checked,
B09HKDCRQF,Ajuny Wooden Classic Solitaire Board Game with Glass Marbles Handcrafted 12 Inch,39,4.1,Toys & Games,Ajuny,,https://m.media-amazon.com/images/I/615Lc+0P7IL._AC_SL1000_.jpg,,not checked,"With our Handmade Indian Round Wooden Game Board Gifts Set with Glass Marbles, you can enjoy this traditional game while adding an exquisite decoration to your decor. The Handmade Indian Round Wooden ..."
B0878JQKPB,Hermitshell Hard Travel Case for Betrayal at House On The Hill Board Games (Only Case),38,4.4,Toys & Games,Hermitshell,25.99,https://m.media-amazon.com/images/I/616dpKoZl2L._AC_SL1000_.jpg,,not checked,Hermitshell Hard Travel Case for Betrayal At House On The Hill Board Games (Only Case)
B08ZKJFJYJ,"15 pcs D12 White Blank dice 25 mm for Board Games, Teaching and DIY",37,4.7,Toys & Games,FOIBURELY,14.99,https://m.media-amazon.com/images/I/61Mzs9UCUiL._AC_SL1200_.jpg,,not checked,"1. Material: acrylic, smooth surface, easy to clean. 2. The product includes: 15 white blank dice.  3. Big size gives you more space to show your creativity. 4. The surface is blank without any printi..."
B08Z85S2DZ,"Minidiva Fishing Board Game for Kids, Marine Animals Card Game for Family with Fishing Pond and Netfor Kids Age 4 Years&Up, 2-6 Players",35,4.5,Toys & Games,Minidiva,,https://m.media-amazon.com/images/I/71tZc1DOx9S._AC_SL1100_.jpg,,not checked,
B08Z86FS8R,"Minidiva Board Game Maths War, Spaceship Exploration Card Game for Kids, Unlock Math Results Learning Equation for Teens Age 7 Years&Up and Families",35,4.5,Toys & Games,Minidiva,,https://m.media-amazon.com/images/I/71fgx0COb5S._AC_SL1500_.jpg,,not checked,
B075FK8GGY,TCG Toys Solid Wood Cribbage Board Game,31,4.2,Toys & Games,TCG Toys,8.99,https://m.media-amazon.com/images/I/813EyktXoYL._AC_SL1500_.jpg,,not checked,"Build your classic games library with this high quality, carefully crafted game of cribbage. Solid wood game board with colored game pieces, creates a perfect combination of durability and classic des..."
B07PRD83Z3,The Purple Cow Magnetic Travel Road Trip Bingo Game - Board Games for Kids and Adults. Great for Travel,28,3.7,Toys & Games,The Purple Cow,7.99,https://m.media-amazon.com/images/I/71Ua0Kz1acL._AC_SL1500_.jpg,,not checked,All time joy: take the game with you anywhere and play anytime your kids are looking for an engaging activity full of fun and joy! What’s inside: the magnetic road trip bingo game includes magnetic pi...
B09ZMVHKXW,Lightweight Board Game Bag [Dual Layer Non-Woven Fabric/Carrying Handle/Zippered Lid/Water Resistant],28,4.1,Toys & Games,BOARD GAME TABLES.COM,12.0,https://m.media-amazon.com/images/I/61oWuBLyT0L._AC_SL1500_.jpg,,not checked,"Everyone should strongly consider having one or two at home, if we can be so bold. It's going to come in handy. When you're halfway out the door and decide at the last second to grab some games, you'l..."
B0BDS5XF3M,"57x89mm Card Sleeves 100pcs Laser Card Sleeve Photocard Inner Sleeves Card Protector Sleeves Small Card Sleeves Toploader Soft Card Sleeves for Trading Cards, Instax Mini Film, Board Game Card, Badge",27,4.8,Office Products,Nitamoon,7.99,https://m.media-amazon.com/images/I/61JJ+EYZbDL._AC_SL1400_.jpg,,not checked,
B08Q3FS2M6,Jamaican Ludo Food Edition (Ludi/Ludy/Loodi) | 24in x 24in Board Game | Family Game Night Activity | Fun Easy Multi-Player Entertainment,22,4.5,Toys & Games,JAMAICANLUDO,64.72,https://m.media-amazon.com/images/I/81FREzVCmbL._AC_SL1306_.jpg,,not checked,
B0BZQDJWCM,Adventerra Games - Recycle Rally Board Game - Educational Board Games for Kids 8-12 Years Old - Board Games for Family Night - Kid Board Games - Family Games for Parents and Kids,22,4.3,Toys & Games,Adventerra Games,24.99,https://m.media-amazon.com/images/I/518fnMm8mvL._AC_.jpg,,not checked,
B01FFEHXPK,IDW Games The Godfather: A New Don Board Game,20,4.7,Toys & Games,IDW Games,55.76,https://m.media-amazon.com/images/I/61nI0zTPsJL._AC_SL1000_.jpg,,not checked,Godfather: A New Don is a dice-rolling area control game for 3-6 players. Each round players will use their individual dice pools to claim different neighborhoods from the boroughs of 1950's New York....
