parent_asin,title,rating_number,average_rating,main_category,store,price,main_image_url,image_valid,image_note,description_preview
B08MWPX59D,"AMEROUS 15.6 inches Magnetic Wooden Chess Set, Handheld Style Chess Board Game Sets with Game Pieces Storage Slots - 2 Extra Queens - Gift Package, Chess for Beginner, Kids and Adults",217,4.8,Toys & Games,AMEROUS,39.99,https://m.media-amazon.com/images/I/71dupj4kF-L._AC_SL1500_.jpg,,not checked,"AMEROUS a professional Board Games brand manufacturer. We have been in this industry for many years and have successfully created a variety of intellectual toys, which have now become the benchmark of..."
B07GRS3FB8,JIMIYOKI 3 in 1 Game Set -Chess Checkers Backgammon Pieces Travel Chess Set Magnetic Foldable Chess Set Portable Board Game for Tour for Kids and Adults,188,4.3,Toys & Games,JIMIYOKI,17.99,https://m.media-amazon.com/images/I/71IeapInK+L._AC_SL1500_.jpg,,not checked,Specially designed and convenient size is ready to get you playing at home or on your next road trip. Just folding the chessboard in half and stows away your chess pieces inside when the playing is ov...
B07W4C2DMY,"12.5"" Magnetic Chess Set with Folding Chess Board Outdoor Travel Portable Chess Set for Adults and Kids, Black & White Color",178,4.7,Toys & Games,Fuhengli,17.99,https://m.media-amazon.com/images/I/716-JKrgytL._AC_SL1500_.jpg,,not checked,
B0914K955F,"Magnetic Travel Chess Set, 10 inch Chess Board with Portable Folding Board Games Chess for Kids, Adults",176,4.7,Toys & Games,Joneytech,11.99,https://m.media-amazon.com/images/I/61sBex7G6fL._AC_SL1400_.jpg,,not checked,
B0BKTFCPMK,"Travel Chess Set - Vikutu 9.8"" Mini Chess Set - Magnetic Chess Board Set - Super Fun for Party Travel Family Game",170,4.5,Toys & Games,Vikutu,11.99,https://m.media-amazon.com/images/I/61hr8crCbVL._AC_SL1500_.jpg,,not checked,
B08RRWS841,"Sling Puck Game, Chess Checkers Game Set, 4 in 1 Board Game, Fast Hockey Table Game, Tic Tac Toe Slingshot Chess Set for Kids",168,4.5,Toys & Games,Alemard,39.99,https://m.media-amazon.com/images/I/71blD9yHmqL._AC_SL1500_.jpg,,not checked,
B06XGKGFT8,"Hnefatafl Board Game - Viking Chess Set, The Masters Edition with Cloth Board and Detailed Resin Pieces",161,4.7,Toys & Games,Masters Traditional Games,40.42,https://m.media-amazon.com/images/I/61lFTZcC4sL._AC_SL1024_.jpg,,not checked,
B07LF5XQ6W,"GSE 10"" Magnetic Chess Set, Wooden Chess Board Game Set with Drawers, Classic Portable Travel Chess Set with Magnetic Chess Pieces for Kids & Adults",157,4.5,Toys & Games,GSE Games & Sports Expert,28.59,https://m.media-amazon.com/images/I/71TcX8tzOHL._AC_SL1500_.jpg,,not checked,
B000SDE7RQ,Artisan Soapstone Chess Set by OL,146,4.5,Toys & Games,Artisan,33.95,https://m.media-amazon.com/images/I/71N31YwFhNL._AC_SL1500_.jpg,,not checked,Beautiful hand carved marble chess set with soapstone pieces from India. Pieces store inside the board. Makes a perfect gift.
B08KYH21N2,"Wooden Folding Chess Set Paris BLUEBERRY Wooden International Board Vintage Carved Pieces - 14""",143,4.2,Toys & Games,Chess and games shop Muba,51.99,https://m.media-amazon.com/images/I/81-o-+K96zL._AC_SL1500_.jpg,,not checked,"Chess made of hornbeam wood Painted on half-mat Cassette size: 35 cm x 35 cm / 14"" x 14"" King height: 66 mm / 2,6"" Pawn height: 33 mm / 1,3"" Insert tray for pieces Folding wooden board Beautiful desig..."
B09J6SG9G3,Square Off Pro Portable Roll Up Chess Board Set | AI Adaptive Electronic Chess Set Game and App with Computer Chess Board & Weighted Tournament Size Chess Pieces | Unique Chess Sets for Adults & Kids,126,4.0,Toys & Games,Square Off,251.99,https://m.media-amazon.com/images/I/61kgcF75+QL._AC_SL1000_.jpg,,not checked,
B09H31B9MC,"AMEROUS 15'' Wooden Chess Set with Upgraded Weighted Chess Pieces - 2 Extra Queen - Folding Board - Instructions - Gift Package - Chessmen Storage Slots, Classic Chess Board Game for Kids, Adults",111,4.4,Toys & Games,AMEROUS,,https://m.media-amazon.com/images/I/71uz7HEsWdL._AC_SL1500_.jpg,,not checked,"AMEROUS, a professional Board Games brand manufacturer. We have been in this industry for many years and have successfully created a variety of intellectual toys,  which have now become the benchmark ..."
B088K56LLH,Medium Magnetic 19x19 Go Chess Set Game 11Inch/28cm Portable with Single Convex Plastic Stones and Go Board Classic Chinese Strategy for Kids & Adult,109,4.3,Toys & Games,LuckyWish,15.8,https://m.media-amazon.com/images/I/71SbEoS+6FL._AC_SL1500_.jpg,,not checked,"Weiqi Portable Korean Board Game Magnetic Go Board The Go board have storage space to keep all the stones safely. It can be folded in half when not in use, which takes less place and makes it portable..."
B097N6KN89,"Crobyi 15 Inches Magnetic Wooden Chess Set for Adults & Kids with 2 Extra Queens. Handmade Portable Folding Chess Board Game Set with Chess Pieces Storage Slots, Beginner Chess Set for All Ages.",105,4.5,Toys & Games,Crobyi,,https://m.media-amazon.com/images/I/71dETJlZN7L._AC_SL1500_.jpg,,not checked,
