parent_asin,title,rating_number,average_rating,main_category,store,price,main_image_url,image_valid,image_note,description_preview
B09VB6C2D7,"SENDESTAR Stainless Steel Water Bottle, Wide Mouth Water Bottle 18 oz, 24oz,32 oz,40 oz with 2 Lids (Straw Lid), Double Wall Vacuum Insulated Leak Proof, Keep Liquids Hot or Cold",8085,4.7,,SENDESTAR,23.99,https://m.media-amazon.com/images/I/51UQPaDu+gL._AC_SL1500_.jpg,,not checked,
B07KML2PPQ,"MIRA 25 Oz Stainless Steel Vacuum Insulated Water Bottle - Double Walled Cola Shape Thermos - 24 Hours Cold, 12 Hours Hot - Reusable Metal Water Bottle - Leak-Proof Sports Flask - Lavender Violet",7877,4.6,Amazon Home,MIRA Brands,15.95,https://m.media-amazon.com/images/I/81T2smELoAL._AC_SL1500_.jpg,,not checked,
B08QDDVCD2,tronco 24oz Glass Tumbler Glass Water Bottle Straw Silicone Protective Sleeve Bamboo Lid - BPA Free,7764,4.5,Amazon Home,tronco,17.99,https://m.media-amazon.com/images/I/51L4jyIY2eL._AC_SL1500_.jpg,,not checked,
B0BQ9CGK5V,S'well Stainless Steel Water Bottle - 17 Fl Oz - Moonstone - Triple-Layered Vacuum-Insulated Containers Keeps Drinks Cold for 36 Hours and Hot for 18 - BPA-Free - Perfect for the Go,7516,4.7,Amazon Home,S'well,31.95,https://m.media-amazon.com/images/I/512czoyuqzL._AC_SL1500_.jpg,,not checked,"Established in 2010, S'well is the only reusable bottle that looks great and does good. S'well keeps your drinks cold for 24 hours or hot for 12, while giving back to those in need. S'well bottles are..."
B07N6LN1J3,"MIRA 25 Oz Insulated Metal Water Bottle - Stainless Steel Double Walled Vacuum Insulated Cola Shape Thermos Flask - 24 Hours Cold, 12 Hours Hot - Cap - Reusable Sports Bottle - Shells",7480,4.6,Amazon Home,MIRA Brands,15.95,https://m.media-amazon.com/images/I/71PtDsTqcoL._AC_SL1500_.jpg,,not checked,
B08TNXKL9V,"Simple Modern Insulated Water Bottle with Handle Lid Small Reusable Ascent Narrow Mouth Stainless Steel Thermos Flask, 17oz Handle Lid, Ombre: Havana",6845,4.7,Amazon Home,Simple Modern,,https://m.media-amazon.com/images/I/61WJkoGqfFL._AC_SL1101_.jpg,,not checked,"The Simple Modern Ascent Water Bottle has a double-wall exterior with a vacuum seal between the walls, keeping your beverage hot or cold for hours. Made from premium 18/8 Stainless Steel with a copper..."
B07BRDXW82,"MIRA 32 Oz Stainless Steel Vacuum Insulated Wide Mouth Water Bottle - 2 Caps - Thermos Keeps Cold for 24 hours, Hot for 12 hours - Double Wall Hydro Travel Flask - Black",6760,4.6,Amazon Home,MIRA,24.95,https://m.media-amazon.com/images/I/61DqfePwycL._AC_SL1500_.jpg,,not checked,
B08GCX7X2H,"Triple Insulated Stainless Steel Water Bottle (set of 2) 17 Ounce, Sleek Insulated Water Bottles, Keeps Hot and Cold, 100% LeakProof Lids, Sweat Proof Water Bottles, Great for Travel, Picnic& Camping.",6353,4.5,Amazon Home,FineDine,16.58,https://m.media-amazon.com/images/I/81ncyXXIGRL._AC_SL1500_.jpg,,not checked,
B08XXDGRZ9,"Vmini Water Bottle - Standard Mouth Stainless Steel & Vacuum Insulated Bottle, New Straw Lid with Wide Handle, Gradient Pink+Blue+Blue & 32 oz",6029,4.6,Amazon Home,Vmini,21.99,https://m.media-amazon.com/images/I/711Jgq-BeSL._AC_SL1500_.jpg,,not checked,
B09TK7TGM5,"SENDESTAR Water Bottle 32oz-64 oz-87oz,2 Lids(Straw lid),Wide Mouth Stainless Steel Vacuum Insulated Double Wall Keep Liquids Cold or Hot All Day,Sweat Proof Sport Design",5985,4.6,Sports & Outdoors,SENDESTAR,17.99,https://m.media-amazon.com/images/I/619JHBe4qAL._AC_SL1500_.jpg,,not checked,WHY DESIGN THIS T-SHAPE 32oz BOTTLE ? This design is for outdoor activities especially for those people who drive frequently. It is the biggest volume insualted wide mouth which can fit any standard c...
B09GMRZVTL,"H2 Hydrology Water Bottle - 18 oz, 22 oz, 32 oz, 40 oz, or 64 oz with 3 LIDS Double Wall Vacuum Insulated Stainless Steel Wide Mouth Sports Hot & Cold Thermos (32 oz, Rainbow Magic)",5971,4.7,Amazon Home,H2 HYDROLOGY,25.95,https://m.media-amazon.com/images/I/51WaG3xXU1L._AC_SL1500_.jpg,,not checked,"THE DEUCE HAS DROPPED. H2 IS HERE! Hydrology - The Science of Hydration Engineering Excellence and Quality Craftsmanship Engineered with outstanding quality craftsmanship, Hydrology uses double wall v..."
B08NWMZ7RN,"BJPKPK Insulated Water Bottles -17oz/500ml -Stainless Steel Water bottles,Sports water bottles Keep cold for 24 Hours and hot for 12 Hours,kids water bottles-Silver miner",5473,4.5,Amazon Home,BJPKPK,13.53,https://m.media-amazon.com/images/I/714ghrPf5DL._AC_SL1500_.jpg,,not checked,"BJPKPK Insulated Water Bottles -17oz/500ml -Stainless Steel Water bottles,Sports water bottles Keep cold for 24 Hours and hot for 12 Hours,BPA Free kids water bottles for School-Silver miner"
B0BJB9QJMR,Simple Modern 40 oz Tumbler with Handle and Straw Lid | Insulated Cup Reusable Stainless Steel Water Bottle Travel Mug Cupholder Friendly | Gifts for Women Men Him Her | Trek Collection | Forest,5393,4.7,Amazon Home,Simple Modern,29.99,https://m.media-amazon.com/images/I/61Cr5ucPJ+L._SL1500_.jpg,,not checked,"The Simple Modern Trek Tumbler is double walled and vacuum insulated to keep your drink hot or cold for hours. The cup is outfitted with an ergonomic handle, that is aesthetically designed for comfort..."
B0B6L8QPY9,"Hydrapeak 32 oz Insulated Water Bottle with Chug Lid - Reusable Leak Proof Stainless Steel Water Bottles, Double Wall Vacuum Insulation | 24 Hours Cold and 12 Hours Hot",5301,4.6,Sports & Outdoors,Hydrapeak,21.95,https://m.media-amazon.com/images/I/71X3DOpUxGL._AC_SL1500_.jpg,,not checked,
