parent_asin,title,rating_number,average_rating,main_category,store,price,main_image_url,image_valid,image_note,description_preview
B0BL78QGLK,WINONLY Sleep Headphones Wireless Bluetooth Headband - Valentines Day Gifts for Him Upgrade Soft Eye Mask for Sleeping Long Time Play Music Sport Headbands for Workout Running Yoga Unique for Men,13312,4.2,All Electronics,WINONLY,16.99,https://m.media-amazon.com/images/I/81jXqrvEo-L._AC_SL1500_.jpg,,not checked,
B07YR475PS,Kids Headphones Bluetooth Wireless 85db/110db Volume Limit Headset Fit for Aged 3-21 Over-Ear and Build-in Mic Wired & SD Card Mode Headphones for Boys Girls Travel School Phone Pad Tablet PC White,12079,4.3,All Electronics,Woice,,https://m.media-amazon.com/images/I/61ZLBCCraML._AC_SL1500_.jpg,,not checked,
B07T2FGG2Z,"Sony WF-1000XM3 Truly Wireless Noise Cancelling Headphones with Mic, up to 32 Hours Battery Life, Stable Bluetooth Connection, Wearing Detection with Alexa Built-in - Black",11988,3.8,All Electronics,Sony,99.0,https://m.media-amazon.com/images/I/41ja6TPTAIL._AC_SL1202_.jpg,,not checked,"Product Overview:Freedom perfected in a truly wireless design, with industry-leading noise-canceling powered by Sony’s proprietary HD Noise Canceling Processor QN1e. Form meets function with up to 24 ..."
B0BZ6XH3LC,"ZIUTY Wireless Earbuds, Bluetooth 5.3 Headphones 50H Playtime with LED Digital Display Charging Case, IPX5 Waterproof Earphones with Mic for Android iOS Cell Phone Computer Laptop Sports (White)",11237,4.6,All Electronics,ZIUTY,19.99,https://m.media-amazon.com/images/I/51LKgSjHAeL._AC_SL1500_.jpg,,not checked,
B0C3BJTC68,"AIHOOR Wireless Earbuds for iOS & Android Phones, Bluetooth 5.3 in-Ear Headphones with Extra Bass, Built-in Mic, Touch Control, USB Charging Case, 30hr Battery Earphones, Waterproof for Sport",10148,4.2,All Electronics,AIHOOR,26.99,https://m.media-amazon.com/images/I/61MQK8ERE0L._AC_SL1500_.jpg,,not checked,
B0BNV9818Q,"MOVSSOU E7 Active Noise Cancelling Headphones Bluetooth Headphones Wireless Headphones Over Ear with Microphone Deep Bass, Comfortable Protein Earpads, 30 Hours Playtime for Travel/Work, Teal Green",8540,4.3,All Electronics,MOVSSOU,56.98,https://m.media-amazon.com/images/I/71tGE3oGZqL._AC_SL1500_.jpg,,not checked,
B0C4FBB8LN,"Wireless Earbud, Bluetooth 5.3 Headphones Sport Wireless Bluetooth Earphones in Ear Noise Cancelling Earbud with Mic Deep Bass, Earhooks Ear Buds IP7 Waterproof 48H Headset for Running Gym[2022 New]",6730,4.2,All Electronics,Ordtop,35.99,https://m.media-amazon.com/images/I/71NUdyIuFPL._AC_SL1500_.jpg,,not checked,
B07Q39HCK1,"Beats Studio3 Wireless Noise Cancelling Over-Ear Headphones - Apple W1 Headphone Chip, Class 1 Bluetooth, Active Noise Cancelling, 22 Hours of Listening Time - Blue (Previous Model)",6263,4.7,Apple Products,Beats,258.99,https://m.media-amazon.com/images/I/51QL9pV-1qL._AC_SL1000_.jpg,,not checked,
B0C66M4DYY,2 Pack iPhone Earbuds [Apple MFi Certified] Wired in-Ear Stereo Noise Canceling Isolating Lightning Headphones with Built-in Microphone&Volume Control Compatible with iPhone 13 12 SE 11 X 8 7-All iOS,6242,3.4,All Electronics,SKYCABLE,9.99,https://m.media-amazon.com/images/I/51cVvD-mDhL._AC_SL1002_.jpg,,not checked,"Using the Step 1.Quick and Easy Connection scheme one:After plugging in the headphones, a window will appear, click ""Connect with iCloud"" to use.When making or receiving calls, the audio needs to be s..."
B0BLSKG86X,"LC-dolida Bluetooth Headband Headphones, Cozy Sleep Mask with Bluetooth Headphones Sleep Headphone Bluetooth Headband with Thin Speaker Handsfree Gadgets Best Gift Ideas (Purple)",6002,4.3,All Electronics,LC-dolida,19.59,https://m.media-amazon.com/images/I/812D70pUu1L._AC_SL1500_.jpg,,not checked,
B09KT4P3M1,"JBL Tune 130NC TWS True Wireless In-Ear Noise Cancelling Headphones - Black, Small",5929,4.2,All Electronics,JBL,99.95,https://m.media-amazon.com/images/I/51RI5KppdXL._AC_SL1500_.jpg,,not checked,"Tackle your day one song at a time with the JBL Tune 130NC TWS. True wireless earbuds give you 40 hours of exceptional JBL Pure Bass Sound, while the ergonomic and water-resistant design gives you all..."
B082T33642,iRAG J01 Kids Headphones Foldable Stereo Tangle-Free 5ft Long Cord 3.5mm Jack Plug in Wired On-Ear Headset for Children/Teens/Boys/Girls/iPad/School/Kindle/Travel/Plane/Tablet (Lavender),5866,4.7,All Electronics,iRAG,13.99,https://m.media-amazon.com/images/I/61DwMdvYfAL._AC_SL1500_.jpg,,not checked,
B01K1W9S90,"gorsun Kids Headphones, Lightweight Stereo Wired Children's Headsets for Kids Adults Adjustable Headband Toddler Headset for Smartphones Computer Pad Earphones",5775,4.4,All Electronics,gorsun,13.99,https://m.media-amazon.com/images/I/61KM2ijK8WL._AC_SL1200_.jpg,,not checked,
B0C69JB9SM,2 Packs-Apple Earbuds for iPhone Headphones Wired Earphones [Apple MFi Certified](Built-in Microphone & Volume Control) Noise Isolating Headsets for iPhone 13/12/11/XR/XS/X/8/Support All iOS System,5628,4.3,All Electronics,EYIW,22.79,https://m.media-amazon.com/images/I/51jE4EnOSeL._AC_SL1500_.jpg,,not checked,2 Packs Apple Earbuds for iPhone Headphones Wired Earphones [Apple MFi Certified](Built-in Microphone & Volume Control) Noise Isolating Headsets for iPhone 13/12/11/XR/XS/X/8/Support All iOS System
B09ZDK214X,"1MORE Stylish True Wireless Earbuds, Bluetooth 5.0, 24-Hour Playtime, Stereo In-Ear Headphones with Charging Case, Built-in Microphone, Alternate Pairing Mode",5472,4.0,All Electronics,1MORE,78.98,https://m.media-amazon.com/images/I/51ShjlX1bkL._AC_SL1044_.jpg,,not checked,"1MORE True Wireless Enjoy Your Music Life Bluetooth 5.0: Bringing a faster transmission, stronger anti-interference, and a more stable connection.  Premium Sound Quality: Designed for compact earbuds,..."
B07KPTQ9FS,"AhaStyle 3 Pairs AirPods Ear Hooks Cover Silicone Accessories Compatible with Apple AirPods and EarPods Headphones(Black,White,Red)",5416,4.1,All Electronics,AHASTYLE,9.99,https://m.media-amazon.com/images/I/61Gv7fErwQL._AC_SL1500_.jpg,,not checked,
B0B37WTM91,"Skullcandy Jib True Wireless Earbud with Microphone / 22 Hour Battery Life / Use with iPhone and Android / Best for Gym, and Gaming / Bluetooth Earbud Headphones - Black/Orange",5412,4.3,All Electronics,Skullcandy,28.79,https://m.media-amazon.com/images/I/61olI2qQSZL._AC_SL1500_.jpg,,not checked,"Experience total freedom on a budget with Jib True. The newest true wireless earbud from Skullcandy is easy to connect and easy to enjoy. Call, track change, and volume controls are all within close r..."
B01N2YBVFG,"BluePhonic Bluetooth Earbuds Headphones, Best Wireless Sports Earbuds w/Mic HD Stereo Sweatproof Earphones for Gym Running Workout IPX7 Waterproof Noise Cancelling Earphones Noise Cancelling Headsets",5231,4.1,All Electronics,BluePhonic,,https://m.media-amazon.com/images/I/61Zv1iUKH-L._AC_SL1500_.jpg,,not checked,
B01F2O1CFK,Amazon Basics In-Ear Headphones - Blue,5129,3.8,Home Audio & Theater,Amazon Basics,,https://m.media-amazon.com/images/I/51EOx4I8JBL._AC_SL1189_.jpg,,not checked,Product Description Amazon Basics In-Ear Headphones - Blue From the Manufacturer Amazon Basics
B0BQKZ2NK9,"Wireless Earbud, ROMOKE Bluetooth 5.3 Headphones 35H HiFi Sterero Bluetooth Earbud with HD Mic, Dual LED Wireless Earphones Ear buds Sport IP7 Waterproof USB-C Mini Charging Case for Android iOS[2022]",5019,4.2,All Electronics,ROMOKE,9.99,https://m.media-amazon.com/images/I/61YWAduBAzL._AC_SL1500_.jpg,,not checked,
