parent_asin,title,rating_number,average_rating,main_category,store,price,main_image_url,image_valid,image_note,description_preview
B09FX2DLV8,30 Pieces Aluminum Alloy Guyline Cord Adjusters Rope Adjusters Tent Tensioners Tent Wind Rope Buckles Camping Accessories for Tent Camping Hiking Backpacking Outdoor Activity,57,4.6,Amazon Home,Sumind,9.59,https://m.media-amazon.com/images/I/81ZNLUAIa6L._AC_SL1500_.jpg,,not checked,"Features:  Lightweight and portable: The material of the tent wind rope buckle makes it lightweight and portable. You can bring it in your packs, handbags, pockets. The tent wind rope buckle just occu..."
B0B5L7CNVC,King'sGuard 60L Hiking Backpack Men Women Camping Backpack Waterproof Backpacking Mountaineering Climbing Daypack with Rain Cover (Orange),54,4.6,,King'sGuard,45.99,https://m.media-amazon.com/images/I/712tcLltlsL._AC_SL1500_.jpg,,not checked,
B015SBLWL6,"Gregory Mountain Products Zulu 40 Liter Men's Multi Day Hiking Backpack , Moss Green, Small",51,4.6,Sports & Outdoors,Gregory,,https://m.media-amazon.com/images/I/71CRlzJAwrL._AC_SL1001_.jpg,,not checked,"The Zulu 40 offers more room than a daypack, making it ideal for warm-weather overnights and all-day winter outings. Far lighter, cooler, and more trekkable than an alpine pack, but tough enough to wi..."
B019Q1J8U6,Goplus New 55L Outdoor Military Tactical Backpack Rucksack Camping Bag Hiking Backpack,47,4.1,AMAZON FASHION,Goplus,,https://m.media-amazon.com/images/I/71nbUET6ppL._AC_UL1200_.jpg,,not checked,"This new outdoor camping bag is ideal and convenient for u when taking outdoor activities, such as hiking, camping, or climbing. The bigger size provides more room for storage. The material is strong ..."
B015SBMXQO,Gregory Mountain Products Jade 38 Liter Women's Multi Day Hiking Backpack,47,4.0,Sports & Outdoors,Gregory,,https://m.media-amazon.com/images/I/71vriscJMPL._AC_SL1001_.jpg,,not checked,"More volume than a daypack, less bulk than a full-on backpacking pack, incredible comfort and weight—that’s the Jade 38 in a nutshell. Ready for any overnight you can throw at it, or even multinight m..."
B0BVYM41S1,COSCOOA 100L Camping Hiking Backpack Backpacking Backpack Military Backpack for Men Bugout Hiking Bag Survival Rucksack Tactical Bushcraft Backpack Outdoor Waterproof Lightweight Camping Bag,37,4.1,,COSCOOA,35.99,https://m.media-amazon.com/images/I/71T1w-HJdLL._AC_SL1500_.jpg,,not checked,
B07G21G3DT,"COOL LAND Waterproof Dry Bag - 500D PVC Roll Top Hiking Backpack for Kayaking, Rafting, Boating, Camping, Swimming, Floating and Fishing with Waterproof Phone Case",32,4.2,Sports & Outdoors,COOL LAND,,https://m.media-amazon.com/images/I/51E-8fFYO6L._AC_UL1001_.jpg,,not checked,"COOL LAND Dry Bag Made of 100% waterproof heavy gauge non rip 500D PVC material, our waterproof dry bag is heavy-duty construction, fusion welded seams, double overlap roll top, reinforced vinyl at st..."
B01B76LTD2,"Mountaintop 65L Outdoor Hiking Backpack Camping Backpack Internal Frame Bag, Jujube red",29,4.0,AMAZON FASHION,MOUNTAINTOP,,https://m.media-amazon.com/images/I/711Pxvju-vL._AC_UL1050_.jpg,,not checked,"Features Capacity: 1.An extension collar with drawstring on the top can expand the pack and increase the main compartment capacity by 5 liters 2.There are 2 hip-belt pockets, 2 lid pockets, 1 bladder ..."
B0BX25LZX1,"WEREWOLVES 10L Small Hiking Backpack, Lightweight Foldable Packable Casual Outdoor Travel Daypack",29,4.4,Sports & Outdoors,WEREWOLVES,13.99,https://m.media-amazon.com/images/I/81sjVgyEpKL._AC_SL1500_.jpg,,not checked,"Introducing our ultralight outdoor backpack, designed for adventurers who want to pack light and move freely. Weighing in at just a few ounces, this pack is made from durable and water-resistant mater..."
B0BF8RW7NC,"FreeKnight 60L Waterproof Lightweight Hiking Backpack Outdoor Sport Daypack with Rain Cover Camping Travel Bag for Climbing Fishing Men Women, Black",28,4.2,,FreeKnight,45.99,https://m.media-amazon.com/images/I/61dzhvw6veL._AC_SL1000_.jpg,,not checked,
B09BQJKYLX,"Double Camping Sleeping Pad, Foot Press Self Inflating Sleeping Pad Camp Mat with Pillow Ultralight Air Mattress Waterproof Durable for Tents Camping Hiking Backpacking Trek Car Truck Travel Beach",27,4.1,Amazon Home,Umzhang,,https://m.media-amazon.com/images/I/81Dtvhpoo1L._AC_SL1500_.jpg,,not checked,
B0BSVZG2Z7,JollyWalk Pocket Chainsaw 25.6 Inch 65Mn Heavy Duty Fired Steel Hand Saw 33 Teeth Survival Chain Saw Folding Rope Saw for Camping Hiking Backpacking Gear Fast Easy Cutting with Work Gloves(Orange),27,4.0,Tools & Home Improvement,Jollywalk,19.99,https://m.media-amazon.com/images/I/617NnRNflHL._AC_SL1100_.jpg,,not checked,
B01LEH5AZW,"Gregory Mountain Products Citro 25 Liter Men's Day Hiking Backpack | Hiking, Walking, Travel | Free Hydration Bladder, Breathable Components, Cushioned Straps | Stay Hydrated on The Trail",26,4.4,Sports & Outdoors,Gregory,,https://m.media-amazon.com/images/I/71rra+twKcL._AC_SL1001_.jpg,,not checked,"Hot summer days demand a cool and quick approach. The Citro 25 employs wicking fabrics and Vaporspan ventilated suspension to keep your internal engine from overheating, plus an integrated 3D Hydro re..."
B019GXYXYK,MOUNTAINTOP 60L Hiking Backpack (Green1),23,3.6,Sports & Outdoors,MOUNTAINTOP,,https://m.media-amazon.com/images/I/61VdmKf1wWL._AC_SL1050_.jpg,,not checked,
B08RJC2YSX,"FENGDONG Hiking Backpack Sports Lightweight Hydration Packs with 2L TPU Leakproof Water Bladder for Biking,Running,Cycling,Climbing blue",23,4.1,Sports & Outdoors,FENGDONG,,https://m.media-amazon.com/images/I/715+FxrpccS._AC_SL1200_.jpg,,not checked,
B0BJ7TX5S2,"Osprey Sportlite 15 Hiking Backpack, Pine Leaf Green",22,4.9,Sports & Outdoors,Osprey,80.0,https://m.media-amazon.com/images/I/514fzYd5sZL._AC_SL1500_.jpg,,not checked,"The smallest silhouette in the Sportlite Series, the Sportlite 15 is perfect for small day hikes and excursions. Its minimal design is simple to use, with a slimmed down feature set that provides just..."
B014U6TP64,NPUSA Mens Hydration Ready Outdoor Tactical Gear Hiking Backpack Daypack Bag 21 Inch,21,3.7,Sports & Outdoors,NPUSA,,https://m.media-amazon.com/images/I/71Z1wRlNL5L._AC_SL1001_.jpg,,not checked,"Versatile Backpack Ideal uses: huntinghikingcampingtactical gearhydration bag17 inch laptop bag outdoorschool book bag, and more Large storage capacity 3 front zippered pockets3 side pockets (1 mesh, ..."
B081LH99FD,Osprey Archeon 30 Men's Hiking Backpack,21,4.8,,Osprey,239.95,https://m.media-amazon.com/images/I/71C5zMc96CL._AC_SL1500_.jpg,,not checked,"The Archeon 30L men's hiking pack delivers a comfortable carry, in a wide range of environments. Quality craftsmanship, durable construction and sustainable materials ensure it excels on the trail. Ma..."
B09Y1P8515,"70L Waterproof Hiking Daypack Large Hiking Backpack, Foldable Packable Daypack Hunting Camping Rucksack Day Backpack for Men Army Survival Backpack Travel Outdoor Sports Bag (Green Camouflage)",21,3.9,AMAZON FASHION,Ziliyy,29.99,https://m.media-amazon.com/images/I/81AbazhyzGL._AC_UL1500_.jpg,,not checked,
