parent_asin,title,rating_number,average_rating,main_category,store,price,main_image_url,image_valid,image_note,description_preview
B07X4ZYKRV,Wireless Mouse for MacBook Pro MacBook Air Laptop Mac iMac Desktop Computer Win7/8/10 PC HP Chromebook MacBook (Gray),7693,4.3,All Electronics,JETTA,13.99,https://m.media-amazon.com/images/I/71y7JKtyz2L._AC_SL1500_.jpg,,not checked,"✅ This wireless mouse plug and play, just two steps, is suitable for any desktop computer and laptop. The connection is 100% stable. It does not need to connect to the computer via Bluetooth, nor does..."
B078YMYB9P,"RICHEN 11 11.6 12 12.5 13 inches Case Laptop/Chromebook/Ultrabook/MacBook pro air Notebook PC Messenger Bag Tablet Travel Case Neoprene Handle Sleeve with Shoulder (11-13.3 inch, Butterflies)",7306,4.7,Computers,RICHEN,22.98,https://m.media-amazon.com/images/I/71LmIDGfSbL._AC_SL1500_.jpg,,not checked,
B0BJPYL2NX,"HOTWEEMS Wireless D-09 Computer Mouse USB Cordless Mice for Laptop, Ergo Grips, Lightspeed 5-Level 2400 DPI, 16 Months Battery, Portable for PC Mac Chromebook, 6 Button, Stormy Black",7103,4.5,Computers,HOTWEEMS,10.99,https://m.media-amazon.com/images/I/619dV6hK4sL._AC_SL1500_.jpg,,not checked,
B096JQY4YR,"HP Chromebook 14-inch HD Touchscreen Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Chrome (14a-na0030nr, Mineral Silver)",6280,4.5,Computers,HP,220.0,https://m.media-amazon.com/images/I/71d3ZqQIJoL._AC_SL1200_.jpg,,not checked,"The best of work and play in one place. The HP Chromebook with an Intel processor, 14 display sporting more screen space, stereo speakers tuned by the audio experts at B&O and over 12 hours of battery..."
B07B9YC3MX,"RAINYEAR 14 Inch Laptop Sleeve Protective Case Soft Fluffy Lining Cover Carrying Bag with Front Pocket & Accessories Pouch,Compatible with 14"" Notebook Computer Chromebook(Navy Blue,Upgraded Version)",6183,4.6,Computers,RAINYEAR make life easier,14.99,https://m.media-amazon.com/images/I/51bEs830YqL._AC_SL1500_.jpg,,not checked,
B016A7FPOW,iColor 14 15 15.4 15.6 inch Laptop Bag Case Handle chromebook case Sleeve Computer Protect Case Pouch Holder Notebook Sleeve Neoprene Chromebook Cover Soft Carring Travel Case Cute Gecko ICB-20,5726,4.7,Computers,icolor,17.99,https://m.media-amazon.com/images/I/71vXmSwsQNS._AC_SL1500_.jpg,,not checked,
B0749LCNGQ,"65W 19V 3.42A AC Power Adapter Charger for Acer Chromebook 11 13 14 15 R11 CB3-131-C3SZ C720-2103 CB5-571-C1DZ CB3-111-C670 Aspire One Cloudbook 11 14, Connector: 3.0mm * 1.1mm(Not Compatible Type C)",5633,4.5,All Electronics,TREE.NB,12.34,https://m.media-amazon.com/images/I/616ffHOmnZL._AC_SL1500_.jpg,,not checked,
B09XMSPC76,Drawing Tablet-XPPen Deco 01 V2 10x6.25 Inch Graphics Tablet Digital Drawing Tablet for Chromebook with 8192 Levels Pressure Battery-Free Stylus and 8 Shortcut Keys (Pink),5575,4.5,All Electronics,XP-PEN,42.99,https://m.media-amazon.com/images/I/41YC9-dM-WL._AC_SL1000_.jpg,,not checked,
B0166DYWB2,iColor 11 11.6 12 12.1 12.5 inch Laptop Carrying Bag Chromebook Case Notebook Ultrabook Bag Tablet Cover Neoprene Sleeve for MacBook Air Purple Butterfly,5382,4.7,Computers,icolor,11.99,https://m.media-amazon.com/images/I/713Qg49se7S._AC_SL1500_.jpg,,not checked,
B07C78TJMZ,"14 inch Laptop Sleeve Case for HP Lenovo Dell ASUS Acer Chromebook 14, HP Stream 14, Dell XPS 15, Inspiron 14, Lenovo Flex 5 14, Asus Zenbook 14, Razer Blade 15 Waterpoof Computer Sleeve 14,Grey",5064,4.7,Computers,CaseBuy,12.99,https://m.media-amazon.com/images/I/91LGly7jA6L._AC_SL1500_.jpg,,not checked,
B07MWCB67X,"LENTION USB-C Multi-Port Hub with 4K HDMI Output, 100W PD, 4 USB 3.0 Compatible 2023-2016 MacBook Pro, New Mac Air & Surface, Chromebook, More, Stable Driver Adapter (CB-C35, Space Gray)",5009,4.6,Computers,LENTION,24.99,https://m.media-amazon.com/images/I/61IJXKjlnJL._AC_SL1500_.jpg,,not checked,
