parent_asin,title,rating_number,average_rating,main_category,store,price,main_image_url,image_valid,image_note,description_preview
B06Y4JTVF2,"NFL Wheeled Backpack, 19-inches, Pink",40,4.4,Sports & Outdoors,Denco,109.99,https://m.media-amazon.com/images/I/711NUboYUZL._AC_SL1500_.jpg,,not checked,Show off your team pride with the L708 NFL Expedition Wheeled Backpack made by Denco. Each sleek looking wheeled backpack measures 19-inches in length and boasts two large interior compartments. It is...
B07VBLBQNP,"Dry Bag, FITNATE15L Dry Bag Backpack100% Waterproof, Roll Top Floating Dry Sack Lightweight & Durable for Kayaking, Rafting, Boating, Camping, Hiking, Fishing & Beach",38,4.7,,FITNATE,9.49,https://m.media-amazon.com/images/I/71qK6IKp-nL._AC_SL1500_.jpg,,not checked,
B07QX8C6YZ,"MLB Houston Astros Unisex ACTION BACKPACKACTION BACKPACK, Team Color, One Size",38,4.5,Sports & Outdoors,FOCO,,https://m.media-amazon.com/images/I/91lAgN08hTL._AC_SL1500_.jpg,,not checked,"There is no better way that to find your fan hood, than with the extensive line of FOCO officially licensed product. Find all your favorite teams in our ever-expanding offering of gear."
B0BVYM41S1,COSCOOA 100L Camping Hiking Backpack Backpacking Backpack Military Backpack for Men Bugout Hiking Bag Survival Rucksack Tactical Bushcraft Backpack Outdoor Waterproof Lightweight Camping Bag,37,4.1,,COSCOOA,35.99,https://m.media-amazon.com/images/I/71T1w-HJdLL._AC_SL1500_.jpg,,not checked,
B098X4QWP8,"LIVANS Tactical Hydration Pack Nylon, Molle Hydration Carrier Bag Water Reservoir Bag for Tactical Backpack Plate Carrier(Bladder not Included)",36,4.1,,LIVANS,25.99,https://m.media-amazon.com/images/I/81sCrS4JobS._AC_SL1500_.jpg,,not checked,"Front Zipper Pocket Front pockets can carry your cell phone, wallet, key, towel, or another gadget. Rugged and Durable Material Hydration pack is made of high-quality 600D nylon material, can provide ..."
B07C8BWYYK,LeBeila Plastic Carabiner Clips - 2 Polymer D-Ring Keychain Tactical Backpack Quickdraw,36,4.5,AMAZON FASHION,LeBeila,,https://m.media-amazon.com/images/I/71jmC7VjhHL._AC_UL1500_.jpg,,not checked,Search No More! You Have Arrived At Your Ideal Spring Snap Carabiner Clip Hooks From LeBeila Products! ● Product Name: Spring Snap Carabiner Clip Hooks - 2 Pack Large Polymer D-Ring Keychain Hard Plas...
B09NRR5BVJ,Osprey Exos 58 Men's Ultralight Backpacking Backpack,35,4.1,Sports & Outdoors,Osprey,241.47,https://m.media-amazon.com/images/I/714mBQ8CZ-L._AC_SL1500_.jpg,,not checked,
B078GR4995,HEAD Tour Team Backpack Light Blue/Sand,33,4.2,Sports & Outdoors,HEAD,,https://m.media-amazon.com/images/I/71niuTomHvL._AC_SL1500_.jpg,,not checked,"The Tour team backpack is constructed of 90% poly/10% PU. The bag has one main compartment, a racquet compartment for 1 racquet, an integrated shoe compartment, a front pocket and 2 side pockets."
B08W1MPQRC,"Zacro Double Camping Sleeping Pad, 2 Person Camping Sleeping Mat, Wide 47 inches Lightweight Camping Mattress, Sleeping Mat for Backpacking, Camp, Hiking, Travel.",32,4.1,Sports & Outdoors,Zacro,,https://m.media-amazon.com/images/I/71RALEsNzRL._AC_SL1500_.jpg,,not checked,
B0C4N31YDQ,"Sleeping Pad for Camping 2 Person 4"" Thickness Double Self Inflating Camping Mat with Pillow Built-in Foot Pump Portable Camping Pad Waterproof Camping Mattress for Backpacking Hiking Traveling Tent",31,4.4,Sports & Outdoors,Calanofin,19.99,https://m.media-amazon.com/images/I/61OaferkCdL._AC_SL1500_.jpg,,not checked,
B01B76LTD2,"Mountaintop 65L Outdoor Hiking Backpack Camping Backpack Internal Frame Bag, Jujube red",29,4.0,AMAZON FASHION,MOUNTAINTOP,,https://m.media-amazon.com/images/I/711Pxvju-vL._AC_UL1050_.jpg,,not checked,"Features Capacity: 1.An extension collar with drawstring on the top can expand the pack and increase the main compartment capacity by 5 liters 2.There are 2 hip-belt pockets, 2 lid pockets, 1 bladder ..."
B0BQMHWSHC,"WEST TUNE Sleeping Pad for Camping,Ultralight Camping Mat with Pillow Built-in Foot Pump Inflatable,Camping Pad for Backpacking Hiking Traveling,Waterproof Camping Mattress,Orange",28,4.1,Amazon Home,WEST TUNE,28.99,https://m.media-amazon.com/images/I/61dNPteFfqL._AC_SL1500_.jpg,,not checked,
B007TNXYPE,Tenzing TZ 2220 Day Pack Hunting Backpack,27,3.8,Sports & Outdoors,TENZING,,https://m.media-amazon.com/images/I/51Nb4HqdSuL._AC_.jpg,,not checked,"With storage capacity over 2,220 cubic inches and a total weight of just 4 lbs., you may find that the TZ 2220 is a pack you can't hunt without. Loaded with eleven specialized compartments and the abi..."
B01KB241V0,"NFL Kansas City Chiefs ""Draft Day"" Backpack, 18"" x 5"" x 12""",26,4.3,Sports & Outdoors,Northwest,,https://m.media-amazon.com/images/I/71-gObNaqiL._AC_SL1500_.jpg,,not checked,"Grab this backpack, throw it over your shoulders, and hit the road! The Officially Licensed NFL ""Draft Day"" Backpack by The Northwest Company is the perfect accessory to show off your favorite footbal..."
B01NBLPR8A,"Solight Design Solar Lantern - Emergency Rechargeable Lantern - Waterproof, Compact, Portable - Great for Camping, Outdoor, Backpacking - Multicolor 1 Each",25,4.1,Tools & Home Improvement,Solight Design,34.95,https://m.media-amazon.com/images/I/81IasmQHqrL._AC_SL1500_.jpg,,not checked,
B08R5SN51M,"RUNCL Waterproof Backpack, 30/40/55L Roll-Top Closure Dry Bag, with Side Zippered Pocket, Breathable Back Panel, IPX8 Waterproof Phone Case Included",24,4.4,Sports & Outdoors,RUNCL,,https://m.media-amazon.com/images/I/81GIIIELU0L._AC_SL1500_.jpg,,not checked,11
B09XBCSZ9Z,BOMTURN Tactical Backpack Military Backpacks Bag Army Survival Backpacks CCW Bags EDC Bag Small Waterproof Bug out Bag Sling Bag(Mystery Box),23,4.1,AMAZON FASHION,BOMTURN,,https://m.media-amazon.com/images/I/71Byc8VJk8L._AC_UL1500_.jpg,,not checked,"Are you someone who enjoys trekking, camping, and hiking most weekends? Whether you are planning an adventure on the range or a few day’s trips in the city, getting a military backpack comes in handy...."
B09PYQY3ZX,Fire Maple Polaris Pressure Regulator Stove | Portable Camping Backpacking Stove | Lightweight Durable Camp Cooking Stuff | Wind Resistent Jet Burner | Perfect Boiling Performance in Cold Weather | (Upright Version),22,4.4,Amazon Home,Fire-Maple,42.95,https://m.media-amazon.com/images/I/51TZeF7z-HL._AC_SL1000_.jpg,,not checked,
B0C62MR81F,AMPEX Backpacking Tent | Camping Tent Lightweight Backpacking Tent Waterproof Windproof Easy Setup Outdoor Tents for Ultralight Single Camping Hunting Hiking Mountaineering Travel,20,4.7,Sports & Outdoors,AMPEX,199.99,https://m.media-amazon.com/images/I/61Y6YuUdZUL._AC_SL1500_.jpg,,not checked,
