parent_asin,title,rating_number,average_rating,main_category,store,price,main_image_url,image_valid,image_note,description_preview
B07DVZBM82,"NICGID Sling Backpacks, Sling Chest Bag Shoulder Crossbody Bags for Men Women Outdoor Travel",2291,4.5,AMAZON FASHION,NICGID,25.99,https://m.media-amazon.com/images/I/81sv3hJb6FL._AC_UL1500_.jpg,,not checked,About This Small Sling Backpack: This sling backpack is being manufactured by high quality water resistant nylon.
B08L3PMCGC,"ADVENOR Paddle Board 11'x33 x6 Extra Wide Inflatable Stand Up Paddle Board with SUP Accessories Including Adjustable Paddle,Backpack,Waterproof Bag,Leash,and Hand Pump,Repair Kit",2269,4.7,Sports & Outdoors,ADVENOR,199.99,https://m.media-amazon.com/images/I/71y+fvzO3XS._AC_SL1500_.jpg,,not checked,
B0B3QDZJWK,"SYOURSELF 2 PCS Microfiber Travel Towel,Quick Dry Towel,Super Absorbent Camping Towel,Extra Large Beach Towel,Compact Camp Towel Sports Towel Fast Drying Towel For Gym Backpacking Hiking Yoga Swimming",2179,4.5,Sports & Outdoors,SYOURSELF,17.99,https://m.media-amazon.com/images/I/8136Pq8S9cL._AC_SL1500_.jpg,,not checked,
B07QPR55BR,"4Monster Microfiber Beach Towel Quick Dry,Super Absorbent Lightweight Travel Towel for Swimmers, Sand Free Camping Towel, Beach Towels for Pool, Swim, Water Sports,Yoga,Gym,Backpacking",2064,4.5,Sports & Outdoors,4Monster,16.99,https://m.media-amazon.com/images/I/81OQtJowr2L._AC_SL1000_.jpg,,not checked,
B01NCHXN9P,G4Free Tactical Shoulder Backpack Military Survival Pack Army Molle Bug Out Bag Surplus Backpack 35L,1817,4.6,AMAZON FASHION,G4Free,28.99,https://m.media-amazon.com/images/I/81OARXjnWLL._AC_UL1500_.jpg,,not checked,
B01MZY6OON,TRIWONDER Camping Tarp Waterproof Tent Footprint Hammock Rain Fly Cover Ground Cloth Small Lightweight Tent Floor Mat Camp Shelter Canopy for Hiking Backpacking Outdoor,1793,4.3,Sports & Outdoors,TRIWONDER,19.99,https://m.media-amazon.com/images/I/51S919tA9gL._AC_SL1200_.jpg,,not checked,
B09R2P8TS4,"DIBSIES Personalized Licensed Character Backpack - 16 Inch (Minnie Backpack with Lunch Bag, Caribiner Clib, and Keychain)",1764,4.7,,DIBSIES,29.95,https://m.media-amazon.com/images/I/71Pkdl+TTZL._AC_SL1500_.jpg,,not checked,Everyone is getting excited about our latest addition to our Backpack Collection. Our favorite Characters and Princesses are highlighted on our newest backpack for kids.It features a convenient front ...
B010LPIG4U,"WoneNice Camping Hammock - Portable Lightweight Double Nylon Hammock, Best Parachute Hammock with 2 x Hanging Straps for Backpacking, Camping, Travel, Beach, Yard and Garden",1640,4.6,,WoneNice,17.99,https://m.media-amazon.com/images/I/81aDd7esdnL._AC_SL1500_.jpg,,not checked,"The Camping hammock is made of compact, breathable parachute silk. The material dries quickly and is washable. The square stuff sack is sewn on the side of the lying surface. So it cannot be lost and ..."
B0C5VFQ5F2,Gelindo18L-Hiking Hydration Backpack,1560,4.7,Sports & Outdoors,Gelindo,31.49,https://m.media-amazon.com/images/I/91rfK6gqS3L._AC_SL1500_.jpg,,not checked,"LIGHTWEIGHT & COMFORTABLE: Size approx. 17.7’’*11.8’’*4.3’’ (H*W*D). Made of heavy duty 900D polyester resistant to tars, abrasion and water resistant. Extreme padding on straps and 3 foam pads for br..."
B07MBMZ18N,"Frelaxy Hi-Visibility Backpack Rain Cover with Reflective Strip 100% Waterproof Ultralight Backpack Cover, Storage Pouch, Anti-Slip Cross Buckle Strap, for Hiking, Camping, Biking, Outdoor, Traveling",1440,4.6,Sports & Outdoors,Frelaxy,12.99,https://m.media-amazon.com/images/I/61p6YsEygsL._AC_UL1200_.jpg,,not checked,
B01KLV3CL6,Under Armour Boys Storm Scrimmage Backpack,1356,4.7,AMAZON FASHION,Under Armour,,https://m.media-amazon.com/images/I/915aUuO3WCL._AC_UL1500_.jpg,,not checked,UA Storm technology repels water without sacrificing breathability .Soft-lined laptop sleeve—holds up to 15” MacBook Pro or similarly sized laptop .Adjustable HeatGear shoulder straps .Padded back pan...
B096S6P67Q,"Forceatt Tent for 2 and 3 Person is Waterproof and Windproof, Camping Tent for 3 to 4 Seasons,Lightweight Aluminum Pole Backpacking Tent Can be Set Up Quickly,Great for Hiking",1314,4.6,Sports & Outdoors,Forceatt,74.99,https://m.media-amazon.com/images/I/61xF6RgvTaL._AC_SL1500_.jpg,,not checked,
B07HNTZTVB,"UST WetFire Tinder with Lightweight, Compact Design, Individual Packaging and 5 Year Shelf Life for Hiking, Backpacking, Camping and Outdoor Survival",1264,4.4,Sports & Outdoors,ust,16.99,https://m.media-amazon.com/images/I/71XHBSwMBlL._AC_SL1500_.jpg,,not checked,"Lightweight, safe and easy-to-carry, UST’s WetFire Tinder is guaranteed to light in windy or wet conditions. Requiring just a small amount of tinder to build a fire, you can shave off a small piece or..."
B08GC8SN43,Doukey LED Camping Light [2 Pack or 4 Pack] Portable LED Tent Lantern 4 Modes for Backpacking Camping Hiking Fishing Emergency Light Battery Powered Lamp for Outdoor and Indoor,1262,4.5,Sports & Outdoors,Doukey,7.98,https://m.media-amazon.com/images/I/61-IVQg6XcL._AC_SL1500_.jpg,,not checked,
B08FDWTVY1,"MOSISO Sling Backpack,Travel Hiking Daypack Rose Rope Crossbody Shoulder Bag",1218,4.6,Sports & Outdoors,MOSISO,18.99,https://m.media-amazon.com/images/I/71a2FCutdXL._AC_SL1500_.jpg,,not checked,"This sling backpack is strong enough to last, light enough to carry, and has room for everything that you want to carry for a short hiking. Sling design makes it quick to turn from your back to the fr..."
B07MX24KHZ,"Tri-Fold Carbon Cork Trekking Poles / Sticks - Folding, Collapsible, Adjustable, and Ultralight - Perfect for Hiking, Walking, Backpacking and Snowshoeing",1176,4.4,Sports & Outdoors,Paria Outdoor Products,59.69,https://m.media-amazon.com/images/I/81aJoKyTiQL._AC_SL1500_.jpg,,not checked,"While developing our Tri-Fold Carbon Cork trekking poles, we set out to combine several outstanding benefits into a single high-performance product. We wanted to create a compact set of poles that you..."
B07SJNLNSM,BASSDASH Fishing Tackle Backpack Water Resistant Lightweight Tactical Bag Soft Tackle Box with Rod Holder and Protective Rain Cover,1157,4.6,,BASSDASH,79.98,https://m.media-amazon.com/images/I/813RwuOdweL._AC_UL1500_.jpg,,not checked,
B08GHC3M3J,Mountain House Beef Stroganoff | Freeze Dried Backpacking & Camping Food | Survival & Emergency Food,1103,4.7,Sports & Outdoors,Mountain House,51.03,https://m.media-amazon.com/images/I/817L0OVN6oL._AC_SL1500_.jpg,,not checked,
B01E0HVYVM,"Terralite Portable Camp Chair. Perfect for Camping, Beach, Backpacking & Outdoor Festivals. Compact & Heavy Duty (Supports 300 lbs). Includes TerraGrip Feet- Won’t Sink in The Sand or Mud.",1082,4.1,,WildHorn Outfitters,,https://m.media-amazon.com/images/I/716BVKuUraL._AC_SL1500_.jpg,,not checked,
