parent_asin,title,rating_number,average_rating,main_category,store,price,main_image_url,image_valid,image_note,description_preview
B084KJMT8V,"BPA Free Water Bottle H2O Leak Proof Water Bottle for Office, Gym with Wide Mouth Easy Carry Ergonomic Reusable Drinking Container by Cello",226,4.1,Sports & Outdoors,Cello,,https://m.media-amazon.com/images/I/51A2c6sDK1L._AC_SL1500_.jpg,,not checked,"FEATURES 100 %Food Grade 100 %Food Grade Refrigerator Safe, Air Tight Seal Refrigerator Safe, Air Tight Seal East To Open, Odorless East To Open, Odorless Leak Proof, BPA Free Leak Proof, BPA Free Bea..."
B0BTBPBF3V,Rainbow Glitter Gradient Water Bottle Kids Bling Print Thermos Bottle with Straw Lid for Girls Leakproof Insulated Stainless Steel Water Flask Bottle for Sports Gym Outdoor 20 oz,187,4.4,Amazon Home,ALAZA,26.99,https://m.media-amazon.com/images/I/51CZJqDjqgL._AC_SL1200_.jpg,,not checked,
B07YBLQR6J,Simple Modern 10oz Disney Summit Kids Water Bottle Thermos with Straw Lid - Dishwasher Safe Vacuum Insulated Double Wall Tumbler Travel Cup 18/8 Stainless Steel - Disney: Mickey Space,170,4.7,Amazon Home,Simple Modern,,https://m.media-amazon.com/images/I/71MjW-EgzEL._AC_SL1500_.jpg,,not checked,
B0BNZR8462,"TEAZEN Eco Bottle-12oz 350ml, Reusable Drinking Water Bottle, Lightweight Leak-Proof Design-BPA Free- Wide Mouth & Easy to Clean (Classic)",150,4.5,Tools & Home Improvement,TEAZEN,9.45,https://m.media-amazon.com/images/I/61UyIo1HzrL._AC_SL1000_.jpg,,not checked,
B08171PBX9,DIFFLIFE Mini Vacuum Mug Cute Thermos ，2019 New Stainless Steel Hot Water Bottle Travel Cup，304 stainless steel milk mug coffee tea（260ML Pink） (DAYUN),147,4.4,Tools & Home Improvement,DIFFLIFE,,https://m.media-amazon.com/images/I/51n3qd77MxS._AC_SL1200_.jpg,,not checked,"Color: Mocha, pink Capacity: 260ML, 280ML, 380ML Features: 1. Good thermal insulation 2. Cute print design 3. Non-slip and leak-proof 4. Suitable for many occasions"
B09MQ72CZ5,"Travel Coffee Mug, Stainless Steel Insulated Tumbler, 12oz Reusable Coffee Mug with Lid, Christmas Gifts for Women Men, Stocking Stuffers, Coffee Cup for Home Office Outdoor Sport Water Bottle.",146,4.5,Amazon Home,Otrugfv,12.49,https://m.media-amazon.com/images/I/51BDad0DyWL._AC_SL1500_.jpg,,not checked,
B09WPQ9K4F,"LARQ Bottle Filtered - Insulated Stainless Steel Water Bottle BPA Free with Nano Zero technology and long-lasting filters, Obsidian Black, 17oz",145,4.2,Amazon Home,LARQ,58.0,https://m.media-amazon.com/images/I/61JfzrYPnTL._AC_SL1500_.jpg,,not checked,
B07FMGJ1MG,"Bottle Brush, 3 in 1 Water Bottle Cleaner Kit Used for Cleaning Kitchen Sink, Glass Cup, Narrow Neck Bottle and Straw Lid",145,4.4,Amazon Home,Bofoho,8.99,https://m.media-amazon.com/images/I/61HOD8qpEhL._AC_SL1500_.jpg,,not checked,
B07TJBF6ND,"Tervis NFL San Francisco 49ers - Touchdown Stainless Steel Insulated Tumbler with Red with Gray Lid, 24 oz Water Bottle, Silver",137,4.8,Amazon Home,Tervis,,https://m.media-amazon.com/images/I/61K0aIJIy1L._AC_SL1500_.jpg,,not checked,This double-walled tumbler offers all the benefits of stainless steel and can be enjoyed with legendary and beloved exclusive Tervis designs.
B0BRZWKG34,"Fanhaw Insulated Water Bottle for On to Go, Dishwasher Safe 20 oz Stainless Steel Double-Wall Vacuum Reusable Leak&Sweat Proof Sports Water Bottles with One-Click Opening Straw Lid (Red Black)",132,3.6,Amazon Home,Fanhaw,16.99,https://m.media-amazon.com/images/I/71XksfNmIqL._AC_SL1500_.jpg,,not checked,
B07LCT7QLZ,Royal Prince Charming - Baby Shower or Birthday Party Water Bottle Sticker Labels - Set of 20,124,4.7,Toys & Games,Big Dot of Happiness,11.99,https://m.media-amazon.com/images/I/61fznwyswSL._AC_SL1000_.jpg,,not checked,
B06XHG9QJK,"Nude Food Movers by Smash 20324 Rubbish Free Lunch Kit with Sandwich Box, Stealth Water Bottle, and Triple Snack Tube, 10.9 oz, Lime",112,4.6,Amazon Home,Smash Products,11.99,https://m.media-amazon.com/images/I/41lu2f5VMgL._AC_.jpg,,not checked,"Nude Food Movers by Smash 20324 Rubbish Free Lunch Kit with Sandwich Box, Stealth Water Bottle, and Triple Snack Tube, 10. 9 oz, Lime"
B07HYB2FZT,"Simple Modern Water Bottle with Straw Lid Vacuum Insulated Stainless Steel Metal Thermos | Big Reusable Leak Proof BPA-Free Flask for Gym, Travel, Sports | Summit Collection | 84oz, Graphite Grey",109,4.8,Amazon Home,Simple Modern,,https://m.media-amazon.com/images/I/61vO4tdRtjL._AC_SL1281_.jpg,,not checked,This Summit Water Bottle will keep your favorite beverage at its ideal temperature thanks to the double-walled and vacuum insulated stainless steel. Your purchase comes with either a straw lid or incl...
