parent_asin,title,rating_number,average_rating,main_category,store,price,main_image_url,image_valid,image_note,description_preview
B07XD7DM59,USB Air Humidifier Bulb with 7 Colors Lamp Shape Decorative Lights Diffuser Purifier Atomizer with Colorful LED Night Light for Office Desk Bedroom Living Room Home Decor (Gold),244,3.5,Amazon Home,CHUNGHOP,9.99,https://m.media-amazon.com/images/I/711J-MsDoJL._AC_SL1500_.jpg,,not checked,
B08GC5C5BV,Ergonomic Office Chair Big And Tall High Back - PC Gaming Computer Desk Chair Wheel For Adults Kids Teens - Swivel Adjustable Executive Home Mesh Rolling Comfortable Task Arm Work Chair Lumbar Support,212,4.4,Amazon Home,DEFY DESK,,https://m.media-amazon.com/images/I/913j-oDNrCS._AC_SL1500_.jpg,,not checked,
B07T5C743V,"Tribesigns Rotating L-Shaped Computer Desk, 55 Inches Modern Corner Computer Desk Large Study Executive Office Desk Writing Table with Storage File Cabinet for Home Office (White)",210,4.1,Amazon Home,Tribesigns,,https://m.media-amazon.com/images/I/71BsLuE4F3L._AC_SL1000_.jpg,,not checked,
B092JPRNZW,"FEZIBO Crank Adjustable Height Standing Desk, 55 x 24 Inches Manual Stand up Desk, Sit Stand Desk with Handle, Home Office Desk with Greige Top and Black Frame",207,4.2,Amazon Home,FEZIBO,,https://m.media-amazon.com/images/I/710AvCbFKhL._AC_SL1500_.jpg,,not checked,
B099ZH474W,"JUXYES Creative Craft Resin Yoga Frog Figurine Decor, Basic Yoga Pose Frog Sculpture Statue, Personalized Animal Collectible Figurines Mascot Frog Resin Crafts for Shelves Table Desk Decor",205,4.9,Amazon Home,JUXYES,13.99,https://m.media-amazon.com/images/I/61ylOrMCyuS._AC_SL1500_.jpg,,not checked,
B08PCW5R5R,"Eureka Ergonomic White Desk 47"", Modern Simple Style Study Writing Desks PC Table for Small Spaces Home Office Desk with Mouse Pad Cable Management",196,4.5,Amazon Home,EE EUREKA ERGONOMIC,,https://m.media-amazon.com/images/I/81N5rzLOULL._AC_SL1500_.jpg,,not checked,
B0B3XMK6N1,"SEDETA Gaming Desk 78.8'' with LED Lights, Hutch and Storage Shelves, Computer Desk with Monitor Stand, Large PC Gamer Desk Workstation, Ergonomic Gaming Table for Bedroom, Living Room, Black",179,4.7,Amazon Home,SEDETA,214.99,https://m.media-amazon.com/images/I/91lxBhtePzL._AC_SL1500_.jpg,,not checked,
B08NP5KSGK,Dolonm Velvet Desk Chair Accent Swivel Office Chair with Wheels Upholstered Vanity Task Chair Mid-Back Height Adjustable Modern Tufted Rolling Chair for Home Office Bedroom Living Room (Beige),175,4.3,Amazon Home,Dolonm,,https://m.media-amazon.com/images/I/61ZC0zabTtL._AC_SL1500_.jpg,,not checked,
B093272HDP,"FLEXISPOT Adjustable Desk, Electric Standing Desk Sit Stand Desk (EC1 Classic 55x28, Black Frame+White Wood Grain 2 Packages)",162,4.7,Amazon Home,FLEXISPOT,299.99,https://m.media-amazon.com/images/I/71cLOUfBlWL._AC_SL1500_.jpg,,not checked,"With FLEXISPOT's top-of-the-line height-adjustable desks, you can effortlessly achieve the perfect sit/stand balance throughout your entire workday. Using a sit/stand desk helps to counteract the nega..."
B0929F3PBC,Mubeey Abstract Sculpture Statue Thinker Sandstone Resin for Hotel Home Desktop Bookshelf Office Decoration 9.82 Inches Tall (Middle),158,4.6,Amazon Home,Mubeey,21.99,https://m.media-amazon.com/images/I/61U0n6CrLqL._AC_SL1377_.jpg,,not checked,
B08P9T5LWC,"Cubiker Computer Desk with Drawer, 47"" Home Office Writing Study Desk with Open Shelf Storage, Space Saving, Grey",142,4.5,Amazon Home,Cubiker,,https://m.media-amazon.com/images/I/61Sv14gKZ+L._AC_SL1500_.jpg,,not checked,
B0C5HRDR58,"Mug Warmer for Desk with Auto ON/Off, Coffee Mug Warmer with 3 Temperature Settings, Coffee Warmer with Auto-Off Timer, Smart Coffee Cup Warmer with LED Display, Gift on Birthday, Thanksgiving, etc",139,4.6,Amazon Home,Xuetan,23.99,https://m.media-amazon.com/images/I/71M4g6iPDWL._AC_SL1500_.jpg,,not checked,
B097MSHW8C,Desktop Meditation Yoga Zen Garden Kit Japanese Tabletop Rock Sand Chakra Shrine Altar Japanese Zen Decor Home Office Desk Zen Gifts for Women Man Birthday w/Rake Tool Accessories Bonsai,135,4.7,Amazon Home,BangBangDa,26.99,https://m.media-amazon.com/images/I/71vtMmbZQhL._AC_SL1500_.jpg,,not checked,
B07WYJXTGY,"Great Deal Furniture Quentin Home Office Fabric Desk Chair, Wheat",130,4.4,Amazon Home,Great Deal Furniture,199.99,https://m.media-amazon.com/images/I/715KVvdp0wL._AC_SL1500_.jpg,,not checked,"Face the day with an office chair that will have you working in luxurious style or hosting conference meetings in comfort. With smooth upholstery and an outstanding chrome base, our office chair bring..."
B09VVV2VC2,"Mindful Focus 30-Minute Hourglass Sand Timer, Desk Timer for Productivity and Time Management, Minimalist Hourglass Timer, Hour Glasses Decorative Gifts, 3.3 (L) x 2.9 (W) inches - Intelligent Change",108,4.5,Amazon Home,Intelligent Change,48.64,https://m.media-amazon.com/images/I/61rm-NL6JEL._AC_SL1500_.jpg,,not checked,
B07PG568M9,"Harry Potter Golden Snitch Replica Desk Clock | Battery Operated Clock | Geek Decor for Bedroom, Bedside Table, Desk, Office | Collectible Quidditch Snitch Clock | 9 x 18 Inches",107,4.3,Amazon Home,Harry Potter,44.99,https://m.media-amazon.com/images/I/61sdznoBPkL._AC_SL1500_.jpg,,not checked,"BRING THE WIZARDING WORLD TO LIFE Time flies, and you'll have to catch it with this Harry Potter Golden Snitch Desk Clock. Perfect for lovers of the game quidditch, this Golden Snitch Clock brings bot..."
B095HH4N5B,"DR.DUDU Raven on Skull Halloween Decoration with LED Lights, Gothic Crow Perching on Skeleton Resin Figurine Haunted House Statue for Tabletop Desk Home Office Decor",106,4.4,Amazon Home,DR.DUDU,,https://m.media-amazon.com/images/I/81SJbZ++gXL._AC_SL1500_.jpg,,not checked,Halloween Decoration Raven on Skull
B077F6WPZM,"Monarch specialties , Traditional Desk, Solid Wood, Antique White, 36""L",104,3.4,Amazon Home,Monarch Specialties,209.19,https://m.media-amazon.com/images/I/71peERkMR1L._AC_SL1500_.jpg,,not checked,This traditional antique white secretary desk will add warmth and refinement to your living space. The scalloped trim apron and Queen Anne style legs provide a timeless look that will blend effortless...
