parent_asin,title,rating_number,average_rating,main_category,store,price,main_image_url,image_valid,image_note,description_preview
B094814MC3,FRTKK Molle Accessories Kit of 34 Attachments for Tactical Backpack Belt Vest D-Ring Locking Gear Clip for 1“ Webbing Strap,229,4.5,Sports & Outdoors,FRTKK,17.99,https://m.media-amazon.com/images/I/71ubbo7W4WL._AC_SL1500_.jpg,,not checked,
B0C4GL58FL,"WILD FUN Self Inflating Sleeping Pad for Camping Inflatable Foam Camping Pad 2 Person with Pillow for Camping,Backpack,Hiking,Traveling (Sky Blue with Yellow)",201,3.9,Amazon Home,WILD FUN,59.99,https://m.media-amazon.com/images/I/61aWBjsfOSL._AC_SL1500_.jpg,,not checked,
B075STT8CH,BULLCAPTAIN Genuine Leather Men Bags Shoulder Sling Crossbody Bag Casual Mens Chest Bag Travel Hiking Backpack,196,4.5,AMAZON FASHION,BULLCAPTAIN,38.97,https://m.media-amazon.com/images/I/81DBWv39jfL._AC_UL1500_.jpg,,not checked,"Quality 100% Genuine Leather Style: fashion Casual Occasion: Outdoor,travel, party , business tripBag can accommodate iPad Mini, phone, cigarettes, wallet, etc.it's also suitable for gifts sent to rel..."
B07LBMBL9Z,"Cressi Backpack Snorkeling Gear Bag with Shoulder Strap For Mask, Snorkel, Fins | Brisbane Snorkeling, Beach and Sports Equipment Travel Deluxe Backpack Bag",189,4.3,Sports & Outdoors,Cressi,12.95,https://m.media-amazon.com/images/I/51lz1oLLNDL._AC_SL1024_.jpg,,not checked,"Handy travel backpack for carrying all your snorkeling gear. Main compartment holds single set of fins, snorkel, and mask. Single adjustable shoulder strap for easy carrying: The included shoulder str..."
B092VVJD1V,"Camping Tent & Shelters,Instant Pop Up Tents for Camping 2 People Portable Cabana Beach Automatic Tent Ultralight Easy Set Up and Carry Tents with Screen Door for Camping,Backpacking,Hiking,Outdoors",188,4.0,Sports & Outdoors,QDH,,https://m.media-amazon.com/images/I/61V9Cvt+ehS._AC_SL1500_.jpg,,not checked,
B0BHCV8G85,"THE NORTH FACE Borealis Backpack, Shady Blue Heather, One Size",182,4.6,AMAZON FASHION,THE NORTH FACE,,https://m.media-amazon.com/images/I/91OtSqNbJoL._AC_SL1500_.jpg,,not checked,
B09BVN592C,"SUNLUG Cooler Backpack 30 Cans Insulated Leakproof, Soft Backpack Cooler Large Capacity for Men Women to Picnics, Beach, Camping, Hiking, Fishing",181,4.5,Sports & Outdoors,SUNLUG,20.99,https://m.media-amazon.com/images/I/816yfu6XDZL._AC_SL1500_.jpg,,not checked,
B0B1KT37G9,"Hyke & Byke Eolus 30 F Hiking & Backpacking Sleeping Bag - 3 Season, 800FP Goose Down Sleeping Bag - Ultralight - Blue/Lime Green - 87in - Long",160,4.2,Sports & Outdoors,Hyke & Byke,169.97,https://m.media-amazon.com/images/I/71SbAp3zfiL._AC_SL1500_.jpg,,not checked,
B094VTJNX6,"ROCKRAIN Hydration Backpack Insulated Hydration Pack with 2L BPA Free Water Bladder for Hiking, Running, Climbing and Cycling, Perfect for Men, Women, Kids, Lightweight Daypack",157,4.4,Sports & Outdoors,ROCKRAIN,35.99,https://m.media-amazon.com/images/I/A182zou-DBL._AC_SL1500_.jpg,,not checked,
B08S31NZXD,"Gonioa Folding Campfire Grill with Legs & Carrying Bag, 304 Stainless Steel Grate Barbeque Grill, Portable Camping Grill with Legs and Carrying Bag for Backpacking, Hiking, Picnics, Fishing",157,4.5,Health & Personal Care,Gonioa,,https://m.media-amazon.com/images/I/61z5woSOWAS._AC_SL1500_.jpg,,not checked,
B07V23492C,"Camping Survival Axe, Multitool Camping Hatchet with Hammer Folding Tactical Hatchet Survival Tools for Hiking, Backpacking, Emergency, Hunting, Outdoor",140,4.5,,OYEAL,22.99,https://m.media-amazon.com/images/I/61HXvRkaBLL._AC_SL1000_.jpg,,not checked,
B0BN5LMB2P,"Caribbean Joe Folding Beach Chair, 4 Position Portable Backpack Foldable Camping Chair with Headrest, Cup Holder, and Wooden Armrests, Red, 33.5""D x 3""W x 25""H",122,4.3,Sports & Outdoors,Caribbean Joe,57.15,https://m.media-amazon.com/images/I/71SX-FjxNbL._AC_SL1500_.jpg,,not checked,"Take a comfortable, portable seat with you to a beach, park, concert venue, or even your very own backyard with the Caribbean Joe 4 position lightweight folding recliner beach chair. Constructed with ..."
B08XX4R2NZ,Lixada 1100ml/2800ml Titanium Pot Ultralight Portable Hanging Pot with Lid and Foldable Handle Outdoor Camping Hiking Backpacking,116,4.6,Sports & Outdoors,Lixada,69.99,https://m.media-amazon.com/images/I/6180a8V-giL._AC_SL1500_.jpg,,not checked,
B00E0EV1KU,Osprey Packs Stratos 24 Backpack,101,4.6,Sports & Outdoors,Osprey,,https://m.media-amazon.com/images/I/91I8yIG8K4L._AC_SL1500_.jpg,,not checked,The third generation of the Stratos Series continues to offer unparalleled design and features in a ventilated daypack. We've simplified the fit with two torso sizes that match the fit range of Osprey...
