parent_asin,title,rating_number,average_rating,main_category,store,price,main_image_url,image_valid,image_note,description_preview
B09BKJ2SH7,"N NEVO RHINO Internal Frame Hiking Backpack 50/60/65/70/80L, Mountain Climbing Camping Backpack Daypack Waterproof Rain Cover",1536,4.6,Sports & Outdoors,N NEVO RHINO,69.99,https://m.media-amazon.com/images/I/71qei4KNOVL._AC_SL1500_.jpg,,not checked,
B09NQJC1HJ,"Hiking Backpack 40L Waterproof Lightweight Hiking Daypack with Rain Cover, Outdoor Trekking Travel Backpacks for Men Women",1521,4.5,AMAZON FASHION,SPEEDPARK,29.99,https://m.media-amazon.com/images/I/61+eANB9EFL._AC_UL1200_.jpg,,not checked,
B07HN2Y4WK,"G4Free 40L Lightweight Packable Hiking Backpack with Wet Pocket, Waterproof Handy Foldable Camping Outdoor Travel Daypack",1437,4.7,AMAZON FASHION,G4Free,26.99,https://m.media-amazon.com/images/I/81CQc3vm5qL._AC_UL1500_.jpg,,not checked,
B0C4L2BTCG,"WEREWOLVES 20/35L Lightweight Hiking Backpack, Ultralight Water Resistant Packable Daypack for Women Men",1400,4.2,,WEREWOLVES,21.99,https://m.media-amazon.com/images/I/81ncs4R+7tL._AC_SL1500_.jpg,,not checked,
B0C1BVBS9V,Esup 50L Hiking Backpack Men Camping Backpack with rain cover 45l+5l Lightweight Backpacking Backpack Travel Backpack,1353,4.5,AMAZON FASHION,Esup,39.49,https://m.media-amazon.com/images/I/61Jmvh2oUbL._AC_SL1500_.jpg,,not checked,Esup
B0B5T7RT7Y,"ITRAZ Collapsible Water Container Jug, 5.3 Gallon BPA Free Water Storage Carrier with Spigot, for Camping Hiking Backpack Outdoors and Emergency, Foldable Portable Survival Kits",1330,4.4,Sports & Outdoors,ITRAZ,22.95,https://m.media-amazon.com/images/I/61ajYm-GzgL._AC_SL1500_.jpg,,not checked,
B015SRB58U,"Camp Stove,Petforu Outdoor Camping Stove Cookware Hiking Backpacking Picnic Cookware Cooking Tool Set Pot Pan + Piezo Ignition Canister Stove Propane Canister",1326,4.5,AMAZON FASHION,Petforu,25.99,https://m.media-amazon.com/images/I/61VvzsTg99L._AC_UL1100_.jpg,,not checked,More Details: 1. Mesh carry case with drawstring is also included!  Come with the perfect sized mesh drawstring bag to keep the lids from opening together and letting the contents spill out everywhere...
B0822FPSFT,"Bestargot Camping Titanium Pot, French Press Coffee Maker, Camp Cooking Pot with Light Wood knob, 750ml Camping Cup for Camping Hiking Backpacking, Capacity 25 Fl Oz",1243,4.7,,Bestargot,36.99,https://m.media-amazon.com/images/I/71rdU4fy2EL._AC_SL1500_.jpg,,not checked,
B0B6B3K58Z,"Packable Lightweight Hiking Backpack,Oliomp-35L Waterproof Foldable Travel Backpack Suitable for men and women camping outdoor hiking and cycling.(black)",1237,4.3,,Oliomp,25.99,https://m.media-amazon.com/images/I/71ezp2ZuUbL._AC_SL1500_.jpg,,not checked,
B07XWF7JQY,"AOUTACC Ultralight Portable Folding Camping Stool for Outdoor Fishing Hiking Backpacking Travelling Little Stools( X-Large:15""x14""x13""; Large:11""x11.8""x11.4""; Medium:8.3""x9.5""x 11"")",1235,3.9,Sports & Outdoors,AOUTACC,19.39,https://m.media-amazon.com/images/I/61XSsDdhL6L._AC_UL1200_.jpg,,not checked,"Specification: Material: 7075 Aerospace-grade aluminum alloy bracket +600D Oxford cloth. M Size: About 21*24*28cm/8.3*9.5*11"". L Size: About 30*28*29cm/11.8""x11""x11.4"". XL Size: About 38*35*33cm/15""x1..."
B087G37PMH,"OneTigris Night Protector Ultralight Hammock Underquilt, Full Length Camping Quilt for Hammocks Warm 3 - 4 Seasons, Weighs only 28oz, Great for Camping Hiking Backpacking Traveling Beach",1231,4.6,Sports & Outdoors,OneTigris,52.98,https://m.media-amazon.com/images/I/61WgXoVFt2L._AC_SL1500_.jpg,,not checked,
B0BGS5VN81,"Rock Cloud Portable Camping Table Ultralight Aluminum Folding Beach Table Camp for Camping Hiking Backpacking Outdoor Picnic, Wood Grain",1229,4.2,Amazon Home,ROCK CLOUD,25.99,https://m.media-amazon.com/images/I/61d5P2NRn2L._AC_SL1280_.jpg,,not checked,
B0BG1LKRDN,WATERFLY Lightweight Packable Hiking Backpack： Foldable Travel Daypack Ultralight Camping Day Pack for Woman Man,1218,4.5,Sports & Outdoors,WATERFLY,27.99,https://m.media-amazon.com/images/I/81MoDs7CRRL._AC_SL1500_.jpg,,not checked,
B0863GR9KG,"sinotron 22L Lightweight Packable Hiking Backpack, Small Hiking Backpack Day Pack for Women Men Travel Camping Vacation",1217,4.6,Sports & Outdoors,sinotron,17.97,https://m.media-amazon.com/images/I/71rI9IBUz5L._AC_SL1500_.jpg,,not checked,
B07K2Q4V2W,"Osprey Hikelite 18 Hiking Backpack , Black",1208,4.8,,Osprey,67.17,https://m.media-amazon.com/images/I/61fXiYsbF7L._AC_SL1212_.jpg,,not checked,Osprey's Hikelite 18 is an unassuming technical pack that is perfect for dayhikes and everyday use. Our incredibly ventilated AirSpeed backpanel means you won't have to deal with the discomfort of hoi...
B08HZ2B6HG,"outdoor plus Extra Large Camping Backpack For Men, Big Hiking Backpack, 60l 70l85l Oversized Rucksack Waterproof Backpack",1122,4.6,AMAZON FASHION,outdoor plus,64.99,https://m.media-amazon.com/images/I/61gYv6K8GqL._AC_SL1500_.jpg,,not checked,"Extra large camping backpack for men, big hiking backpacking backpack, 60 liter 70L85L oversized rucksack waterproof backpack Good idea as a gift. like birthday ,thanksgiving day ,perfect use in trave..."
B09Y6MN5ZT,"Maelstrom Hiking Backpack, Camping Backpack, 40L/50L Waterproof Hiking Daypack with Rain Cover, Lightweight Travel Backpack",1120,4.7,,Maelstrom,39.99,https://m.media-amazon.com/images/I/81Sbuq-eN8L._AC_SL1500_.jpg,,not checked,Maelstrom hiking backpack ( a soul-pack ) is a right gear whether you are heading to the mountains for a quick hike or for weeks at a time. Maelstrom backpacking backpack women is lightweight and comf...
B072KJW1B9,Osprey Stratos 24 Men's Hiking Backpack,1100,4.8,Sports & Outdoors,Osprey,159.0,https://m.media-amazon.com/images/I/71FkCGjiDXL._AC_SL1500_.jpg,,not checked,"The supremely ventilated, featured and durable Stratos Series receives a makeover that is more than skin deep for Spring 2017. Now featuring adjustable torso lengths for improved fit and comfort with ..."
B096VR8C5C,GEERTOP Ultralight Bivy Tent for 1 Person 3 Season Waterproof Single Person Backpacking Tent for Camping Hiking Backpack Travel Outdoor Survival Gear,1085,4.4,Sports & Outdoors,GEERTOP,94.99,https://m.media-amazon.com/images/I/61jOQVizPYL._AC_SL1500_.jpg,,not checked,
B07P9YZJHT,"REDCAMP Closed Cell Foam Camping Sleeping Pad, 22"" Wide Lightweight Folding Camping Pad for Hiking Backpacking, 72""x22""x0.75"", Blue/Grey/Green",1060,4.4,AMAZON FASHION,REDCAMP,37.99,https://m.media-amazon.com/images/I/81dB5F+6HTL._AC_UL1500_.jpg,,not checked,
