parent_asin,title,rating_number,average_rating,main_category,store,price,main_image_url,image_valid,image_note,description_preview
B09GKQ5WGC,"Nova Furniture Group Folding Home Office Computer Desk, Portable multifunction Study Writing Laptop Table For Urban Small Space Apartment, Condo & Dorm, Space Saving, Waterproof desktop, Easy Assemble",32,4.1,Amazon Home,Nova Furniture Group,64.72,https://m.media-amazon.com/images/I/71FOfImzZcL._AC_SL1500_.jpg,,not checked,"The best possible home office writing desk you could find online! Simple and elegant, a portable and sturdy desk that is perfect for any small space. It can be folded up and stored away within seconds..."
B0BBGWJN5P,"Natwind 51"" White Desk Home Office Computer Working Kid Student Study Table with 2-Tier Storage Bookshelves Modern Simple Study Laptop Writing Elegant Style Desk Workstation for Office Home （White）",30,4.4,Amazon Home,Natwind,109.99,https://m.media-amazon.com/images/I/81adtaS+KML._AC_SL1500_.jpg,,not checked,
B0BTRRY2MN,"Gelite 4x6 Floating Picture Frame Acrylic Neon Translucent Colorful Decorative Photo Frame for Desk Wall Mounting Tabletop, Coffee Brown",30,4.8,Amazon Home,Gelite,23.59,https://m.media-amazon.com/images/I/61kLz0+weeL._AC_SL1500_.jpg,,not checked,
B0BTDC7SG9,Flamebrother Folding Tables 6ft Foldable Table Portable Desk Plastic Indoor Outdoor Dining Camping Picnic Party Card Table White,30,4.4,Amazon Home,Flamebrother,89.99,https://m.media-amazon.com/images/I/51wTHmk6XAL._AC_SL1500_.jpg,,not checked,
B0824S3QBS,"Under Shelf Basket, Stackable Wire Storage Basket for Pantry Organization and Storage Anti Rust White Wire Baskets for Cabinet Closet Desk Bookshelf Cupboard, 6 Pack",26,4.4,Tools & Home Improvement,Cambond,,https://m.media-amazon.com/images/I/71AxDAMnhkL._AC_SL1500_.jpg,,not checked,
B08PBMNYSS,TITISKIN Gray Velvet Office Chair with Arms Velvet Desk Task Chair Modern Adjustable Swivel Chair with Mid-Back for Home Bedroom Living Room,24,4.2,Amazon Home,TITISKIN,,https://m.media-amazon.com/images/I/51OQyBuHy2L._AC_SL1200_.jpg,,not checked,"Are you looking for an idea office chair which is ergonomic and comfortable, sturdy and stable, also can easily go well with your dining room, living room, bedroom and even your home office as a desk ..."
B09LV2FG53,Non-Slip Water Proof Silica Gel Coasters Round Shape Snow Pattern with Suction Trough Protect The Desktop Coffee Cup Beer Mug 6 Piece Set (Grey),24,4.6,Amazon Home,iPhox,9.99,https://m.media-amazon.com/images/I/61PbQFww8CL._AC_SL1480_.jpg,,not checked,Silicone Drink Coasters set of 6 in Holder Features: 1.The manufacturing material uses non-toxic food grade silica gel . 2.Your coasters will not stick to your glass anymore. Any liquid will be keep i...
B08R91JPP7,"TEEGUI Home Desktop Computer Desk Bedroom Laptop Study Table Office Desk with Wooden Storage Shelf, Workstation Modern Simple PC Desk",23,4.1,Amazon Home,TEEGUI,49.99,https://m.media-amazon.com/images/I/71ciBX8mMoL._AC_SL1435_.jpg,,not checked,
B09MP71G2X,"Office Computer Chair Cover, Stretchable Anti-Dust Universal Desk Rotating Chair Slipcovers Protector, Blue Dentist Chair Covers Office Gift for Women Men",22,4.7,Amazon Home,Catilo,15.99,https://m.media-amazon.com/images/I/71aCbBV0gOL._AC_SL1500_.jpg,,not checked,
B09WD61S5W,"Yesland Bamboo Spice Rack Storage Shelves - 2 Tier Countertop Shelf for Kitchen Wood Standing Spice Storage Holder Oil Jar Bottle Display Shelves for Coffee Station, Bathroom, Pantry, Desktop",22,4.4,Amazon Home,Yesland,19.99,https://m.media-amazon.com/images/I/71OPGkeI9NL._AC_SL1500_.jpg,,not checked,
B095S9SYKH,"Portable Air Conditioner Fan, Quiet Evaporative Air Cooler,Desktop Small Personal Air Conditioner Cooler, 8 Color Light/3 Speed/USB Powered AC Fan for Office, Room, Workshop, Outdoor",21,3.1,Appliances,Bouncats,,https://m.media-amazon.com/images/I/619YzXLSLML._AC_SL1478_.jpg,,not checked,
