parent_asin,title,rating_number,average_rating,main_category,store,price,main_image_url,image_valid,image_note,description_preview
B0896QDDQZ,GRAPENT Women's Casual Mid Rise Ripped Pockets Distressed Short Denim Jeans Skirt,478,4.2,AMAZON FASHION,GRAPENT,,https://m.media-amazon.com/images/I/71dnaw5TlsL._AC_UL1500_.jpg,,not checked,
B07V719QF8,TwiinSisters Women's High Waist Super Stretch Premium Fabric Basic Skinny Jeans,471,4.2,AMAZON FASHION,TwiinSisters,39.99,https://m.media-amazon.com/images/I/717AYCl88TL._AC_UL1500_.jpg,,not checked,
B07BPJM62Q,Levi’s Boys’ 511 Slim Fit Jeans,419,4.6,AMAZON FASHION,Levi's,,https://m.media-amazon.com/images/I/91fDpeUa31L._AC_UL1500_.jpg,,not checked,Bring a pop of life and color to his wardrobe with these fun Levi's 511 slim fit jeans. We've constructed these jeans with a pigment dying process that gives cool subtle variance to the wash. We've co...
B07VSWJPMY,S-JACOL Women's High Rise Stretch Embroidered Sequins Slim Skinny Denim Jeans Tenths Pants,381,4.0,AMAZON FASHION,S-JACOL,23.98,https://m.media-amazon.com/images/I/7189zCC+2hL._AC_UL1300_.jpg,,not checked,
B075M68XZ1,Duberess Women's Denim Jeans Trousers 100% Cotton Loose Pants with Embroidery (M-L),363,4.0,AMAZON FASHION,Duberess,36.0,https://m.media-amazon.com/images/I/71ba8aPMx-L._AC_UL1490_.jpg,,not checked,
B0BVD3FJKM,Archbelt Rhinestone Belts for Women Western Belt Cowgirl Cowboy Studded Leather Y2k Bling Belts for Jeans Pants Dress,337,4.4,AMAZON FASHION,Archbelt,18.98,https://m.media-amazon.com/images/I/71UXv9EitGL._AC_UL1500_.jpg,,not checked,
B08PDBGRY8,Tebreux Men's Ripped Short Jeans Distressed Classic Fit Denim Shorts Vintage Summer Pants,306,4.1,AMAZON FASHION,Tebreux,31.99,https://m.media-amazon.com/images/I/610NP6yMTML._AC_UL1008_.jpg,,not checked,
B07ZS63SL7,Flypaper Boy's Bootcut Fashion Jeans Regular Fit School Pants,240,4.5,AMAZON FASHION,Flypaper,26.0,https://m.media-amazon.com/images/I/81qVTXrTsXL._AC_UL1500_.jpg,,not checked,Basic styles with unique fashion pocket suitable for every day wear and can last long. Great for everyday school wear and play time. Our jeans are reinforced in mutliple stress points to ensure the du...
B08HRX7RF1,Zoiuytrg Toddler Baby Girl Pants Solid/Tie Dye/Leopard Printing Velvet Bell Bottoms Jeans Flare Pant Leggings Outfits,235,4.5,AMAZON FASHION,Zoiuytrg,7.99,https://m.media-amazon.com/images/I/61Yfo3Oy54L._AC_UL1001_.jpg,,not checked,
B07L3KN7H9,Lost Queen Plaid Check Skinny Jeans Punk Rock Funky,183,4.2,AMAZON FASHION,Lost Queen,45.86,https://m.media-amazon.com/images/I/61l6UTXwgDL._AC_UL1500_.jpg,,not checked,"These check skinny jeans from Lost Queen can be worn with a variety of tops to complete a different look each time. Cut in an ultra slim fit which makes them look and feel amazing. Made from a cotton,..."
B0BRP99NJM,Celebrity Pink Women's Infinite Stretch Short Inseam Skinny Jeans,172,4.3,AMAZON FASHION,Celebrity Pink,,https://m.media-amazon.com/images/I/8106RE5UlhL._AC_UL1500_.jpg,,not checked,Short inseam/ankle length skinny jean in super soft and stretchy denim with five pocket styling.
B09QT6T377,Laurie Felt Women's Classic Denim Boyfriend Jeans,167,3.9,AMAZON FASHION,Laurie Felt,58.58,https://m.media-amazon.com/images/I/81qhWeBIOcL._AC_UL1500_.jpg,,not checked,"Known for its casual look and california charm, Our classic denim creates the ultimate style Experience - glamour, without trying. This authentic denim is made with ultra-soft cotton for a relaxed fee..."
B07K3NH791,IDEALSANXUN Women’s Fleece Lined Jeans Elastic Waist Loose Straight Leg Jeans,164,4.1,AMAZON FASHION,IDEALSANXUN,34.98,https://m.media-amazon.com/images/I/61v1DR6FrNL._AC_UL1200_.jpg,,not checked,
B078Z1T6VB,True Nation by DXL Men's Big and Tall Athletic Fit Jeans | Maachine Washable 5-Pocket Style Stretch Denim with Zipper Closure,161,4.4,AMAZON FASHION,True Nation,64.5,https://m.media-amazon.com/images/I/81q2dOU1LxL._AC_UL1500_.jpg,,not checked,"True Nation by DXL Big and Tall Athletic-Fit Denim Jeans, - Enjoy more room where your athletic build needs it most, but still get the tailored, contemporary look you want. These jeans have a touch of..."
B0BK12L2TM,HuuPrr Men's Ripped Jeans Slim Fit Stretch Jeans Distressed Fashion Comfort Pants,160,4.4,AMAZON FASHION,HuuPrr,22.88,https://m.media-amazon.com/images/I/81H0nXRqSpL._AC_UL1500_.jpg,,not checked,
B09NSTWHYX,"CHAOREN Braided Belt for Men - Mens Belt Leather 1 3/8"" for Casual Jeans - Hand Woven Make Your Gift Awesome",158,4.2,AMAZON FASHION,CHAOREN,16.99,https://m.media-amazon.com/images/I/81ON7I-LVKL._AC_UL1500_.jpg,,not checked,
B09L8GYLYS,Gloria Vanderbilt Women's Amanda |Classic High Rise |Tapered Jean |Mom Jeans|,158,4.5,AMAZON FASHION,Gloria Vanderbilt,40.6,https://m.media-amazon.com/images/I/61Kgv3PoOdL._AC_UL1200_.jpg,,not checked,Gloria Vanderbilt's # 1 selling women's jean in America with over 60 million sold nationwide. The Amanda Classic High Rise Tapered Jean. This pant sits at your natural waistline with fully functional ...
B08M8RYGC7,NYDJ Women's Marilyn Straight Leg Velvet Jeans,136,4.3,AMAZON FASHION,NYDJ,79.61,https://m.media-amazon.com/images/I/714H+7na-iL._AC_UL1500_.jpg,,not checked,"This classic fit Can do no wrong. The easy, figure-elongating construction of NYDJ's Marilyn straight jeans in velvet pairs well with everything, thanks to a flattering waist and a versatile, knee-to-..."
B07CH3GC82,UNACOO Girls Skinny Denim Leggings Pants Casual Cartoon Printed Jeans (Age 3-12 Years),112,4.4,AMAZON FASHION,UNACOO,,https://m.media-amazon.com/images/I/61ypOQAwlBL._AC_UL1001_.jpg,,not checked,"UNACOO specializes in making kids jeans, excellent in good cutting and workmanship. We committed to making healthy jeans with fashionable design for children. These jeans will make girls happy with it..."
B07HZ4DWP5,Women's High Waisted Bell Bottom Flare Jeans Classic Slim Fit Stretch Wide Leg Denim Pants,105,3.2,AMAZON FASHION,GALMINT,,https://m.media-amazon.com/images/I/71GVywlFFiL._AC_UL1500_.jpg,,not checked,
